time,color,angle
256304,8,-30
256344,15,-30
256385,24,-30
256433,48,30
256474,56,30
256515,63,30
256555,60,30
256596,50,30
256637,33,-30
256678,22,-30
256718,15,-30
256759,16,-30
256803,32,-30
256844,53,30
256885,60,30
256925,63,30
256965,61,30
257010,54,30
257054,43,30
257095,33,-30
257135,20,-30
257175,15,-30
257215,12,-30
257256,20,-30
257300,34,-30
257343,48,30
257384,57,30
257425,66,30
257466,66,30
257506,57,30
257546,48,30
257587,32,-30
257627,21,-30
257668,11,-30
257708,10,-30
257749,21,-30
257794,37,-30
257834,47,30
257875,59,30
257916,65,30
257957,67,30
257997,57,30
258038,35,-30
258082,22,-30
258123,14,-30
258165,17,-30
258206,33,-30
258254,52,30
258294,61,30
258335,69,30
258376,71,30
258417,68,30
258457,57,30
258497,40,0
258538,30,-30
258578,18,-30
258618,16,-30
258659,21,-30
258703,40,0
258744,62,30
258785,78,30
258826,73,30
258866,70,30
258907,50,30
258947,36,-30
258987,22,-30
259028,16,-30
259069,11,-30
259113,18,-30
259155,39,-30
259195,66,30
259235,78,30
259275,80,30
259315,79,30
259356,78,30
259397,71,30
259437,62,30
259477,46,30
259518,31,-30
259558,15,-30
259598,8,-30
259638,7,-30
259678,11,-30
259719,22,-30
259763,38,-30
259804,54,30
259844,67,30
259885,71,30
259925,72,30
259965,56,30
260008,36,-30
260051,24,-30
260095,15,-30
260139,19,-30
260183,35,-30
260224,57,30
260265,67,30
260306,74,30
260346,76,30
260387,71,30
