time,color,angle
235645,38,-30
235685,52,30
235726,63,30
235767,68,30
235807,68,30
235847,58,30
235887,48,30
235927,31,-30
235968,17,-30
236012,9,-30
236054,10,-30
236095,22,-30
236135,35,-30
236176,51,30
236216,62,30
236257,67,30
236298,70,30
236338,63,30
236378,53,30
236419,37,-30
236459,21,-30
236503,12,-30
236544,13,-30
236584,27,-30
236625,47,30
236665,58,30
236707,69,30
236747,68,30
236787,57,30
236828,40,0
236869,23,-30
236914,15,-30
236954,14,-30
236995,32,-30
237036,38,-30
237077,51,30
237117,69,30
237162,67,30
237205,68,30
237248,64,30
237289,48,30
237333,38,-30
237374,19,-30
237415,13,-30
237461,15,-30
237504,29,-30
237544,49,30
237585,60,30
237626,65,30
237666,64,30
237707,60,30
237748,51,30
237788,42,30
237832,33,-30
237874,19,-30
237915,14,-30
237955,19,-30
237995,40,0
238036,50,30
238076,58,30
238117,58,30
238159,56,30
238205,51,30
238246,44,30
238286,34,-30
238327,27,-30
238369,21,-30
238412,20,-30
238455,39,-30
238495,48,30
238536,57,30
238580,61,30
238624,61,30
238664,62,30
238705,60,30
238745,58,30
238785,51,30
238825,43,30
238865,33,-30
238906,26,-30
238947,21,-30
238988,29,-30
239029,45,30
239069,61,30
239109,66,30
239153,65,30
239193,64,30
239234,59,30
239275,54,30
239318,46,30
239362,34,-30
239404,26,-30
239445,20,-30
239485,23,-30
239529,49,30
239573,63,30
239614,70,30
239661,70,30
239704,68,30
239745,67,30
