time,color,angle
231789,67,50
231829,72,50
231869,76,50
231913,76,50
231955,77,50
231995,68,50
232038,45,50
232078,18,-50
232118,7,-50
232158,6,-50
232199,5,-50
232239,5,-50
232280,8,-50
232325,22,-50
232366,44,50
232406,60,50
232446,68,50
232487,70,50
232527,66,50
232570,56,50
232615,40,0
232658,18,-50
232701,6,-50
232745,5,-50
232785,7,-50
232826,22,-50
232867,43,50
232909,59,50
232949,66,50
232989,67,50
233029,64,50
233069,56,50
233109,40,0
233150,23,-50
233194,9,-50
233235,6,-50
233276,9,-50
233316,31,-50
233357,54,50
233398,63,50
233439,67,50
233479,71,50
233520,68,50
233560,61,50
233600,43,50
233640,19,-50
233682,5,-50
233725,4,-50
233766,4,-50
233806,5,-50
233852,6,-50
233896,27,-50
233937,54,50
233979,68,50
234020,71,50
234065,71,50
234107,69,50
234148,63,50
234189,47,50
234233,25,-50
234275,11,-50
234316,6,-50
234362,5,-50
234405,10,-50
234446,26,-50
234486,44,50
234527,59,50
234568,64,50
234609,65,50
234655,61,50
234696,53,50
234737,37,-50
234778,21,-50
234822,10,-50
234865,7,-50
234907,13,-50
234948,27,-50
234995,48,50
235035,64,50
235076,70,50
235121,64,50
235164,61,50
235205,53,50
235246,43,50
235287,26,-50
235328,16,-50
235376,8,-50
235417,10,-50
235457,6,-50
235498,14,-50
235539,33,-50
235583,54,50
235626,60,50
235668,62,50
235708,61,50
235748,61,50
235789,61,50
235829,57,50
235869,36,-50
235909,21,-50
