time,color,angle
95173,10,-40
95218,7,-40
95258,12,-40
95301,28,-40
95343,49,40
95387,59,40
95428,70,40
95469,67,40
95510,59,40
95550,46,40
95591,48,40
95632,50,40
95672,40,0
95712,24,-40
95752,15,-40
95796,14,-40
95836,14,-40
95878,17,-40
95922,31,-40
95963,45,40
96003,59,40
96043,65,40
96088,65,40
96129,62,40
96178,58,40
96222,47,40
96262,38,-40
96302,28,-40
96342,19,-40
96382,15,-40
96422,23,-40
96462,45,40
96502,59,40
96543,62,40
96587,61,40
96628,61,40
96668,57,40
96709,46,40
96750,29,-40
96790,14,-40
96830,9,-40
96871,7,-40
96912,7,-40
96953,27,-40
96993,43,40
97033,55,40
97077,65,40
97118,66,40
97159,68,40
97200,68,40
97245,66,40
97288,60,40
97329,40,0
97369,16,-40
97411,7,-40
97451,6,-40
97492,13,-40
97532,45,40
97573,60,40
97617,70,40
97658,71,40
97698,69,40
97739,67,40
97780,60,40
97821,54,40
97869,32,-40
97910,16,-40
97951,13,-40
97998,9,-40
98038,19,-40
98079,52,40
98119,68,40
98160,74,40
98210,74,40
98250,73,40
98293,72,40
98334,61,40
98378,46,40
98420,30,-40
98464,11,-40
98508,8,-40
98548,8,-40
98589,19,-40
98629,41,40
98669,59,40
98710,66,40
98750,68,40
98790,67,40
98831,61,40
98872,57,40
98912,51,40
98952,45,40
98992,37,-40
99032,21,-40
99073,11,-40
99115,8,-40
99158,21,-40
99199,55,40
99248,76,40
99289,78,40
