time,color,angle
151259,55,20
151300,47,20
151345,31,-20
151387,22,-20
151429,18,-20
151470,23,-20
151516,39,-20
151556,52,20
151596,54,20
151637,61,20
151681,59,20
151725,47,20
151765,37,-20
151806,24,-20
151846,19,-20
151887,22,-20
151927,34,-20
151967,51,20
152007,58,20
152047,66,20
152088,61,20
152129,53,20
152169,42,20
152210,30,-20
152254,21,-20
152294,16,-20
152336,22,-20
152377,38,-20
152427,52,20
152468,55,20
152508,57,20
152549,51,20
152590,36,-20
152631,23,-20
152671,20,-20
152715,28,-20
152756,40,0
152797,56,20
152837,59,20
152880,59,20
152923,49,20
152966,35,-20
153007,23,-20
153047,18,-20
153089,21,-20
153130,31,-20
153171,41,20
153211,55,20
153255,59,20
153296,54,20
153337,43,20
153378,35,-20
153418,26,-20
153459,21,-20
153499,28,-20
153539,39,-20
153579,45,20
153619,46,20
153659,56,20
153700,55,20
153741,47,20
153785,39,-20
153826,31,-20
153866,25,-20
153907,27,-20
153949,41,20
153989,48,20
154029,51,20
154069,48,20
154110,39,-20
154151,29,-20
154195,23,-20
154236,28,-20
154279,39,-20
154323,47,20
154366,53,20
154407,58,20
154447,54,20
154488,46,20
154532,38,-20
154576,28,-20
154616,22,-20
154657,24,-20
154697,30,-20
154738,44,20
154779,54,20
154820,57,20
154860,57,20
154900,49,20
154944,40,0
154986,29,-20
155026,23,-20
155067,23,-20
155111,32,-20
155152,44,20
155195,52,20
166839,54,20
166880,48,20
166921,43,20
166961,42,20
