time,color,angle
88370,38,-20
88410,48,20
88451,57,20
88495,65,20
88536,61,20
88577,45,20
88618,29,-20
88659,22,-20
88699,17,-20
88741,19,-20
88786,30,-20
88827,44,20
88867,57,20
88907,63,20
88951,59,20
88995,49,20
89036,35,-20
89077,29,-20
89117,22,-20
89158,28,-20
89201,38,-20
89246,49,20
89287,55,20
89327,59,20
89368,58,20
89409,49,20
89449,37,-20
89489,31,-20
89529,23,-20
89570,26,-20
89610,42,20
89651,56,20
89695,59,20
89736,52,20
89777,43,20
89818,40,0
89858,32,-20
89898,25,-20
89939,21,-20
89980,33,-20
90020,44,20
90061,44,20
90102,51,20
90148,47,20
90189,34,-20
90230,24,-20
90270,22,-20
90310,26,-20
90351,38,-20
90394,46,20
90435,52,20
90475,53,20
90517,49,20
90558,42,20
90599,37,-20
90641,27,-20
90685,22,-20
90726,25,-20
90767,31,-20
90808,39,-20
90850,46,20
90890,53,20
90931,55,20
90975,55,20
91015,54,20
91056,49,20
91098,44,20
91138,39,-20
91179,33,-20
91220,28,-20
91261,30,-20
91301,39,-20
91346,44,20
91386,46,20
91426,49,20
91467,48,20
91509,45,20
91554,36,-20
91595,30,-20
91636,23,-20
91676,23,-20
91718,31,-20
91758,42,20
91799,53,20
91843,58,20
91886,59,20
91927,56,20
91968,45,20
92016,36,-20
92061,25,-20
92105,19,-20
92147,23,-20
92188,32,-20
92228,42,20
92269,49,20
92309,54,20
92349,56,20
92391,47,20
92431,36,-20
92476,24,-20
