time,color,angle
123827,62,30
123867,62,30
123908,50,30
123948,28,-30
123993,17,-30
124034,10,-30
124075,11,-30
124115,28,-30
124156,43,30
124197,49,30
124238,59,30
124278,55,30
124318,48,30
124358,30,-30
124399,22,-30
124442,9,-30
124486,10,-30
124528,26,-30
124568,42,30
124608,54,30
124648,62,30
124688,64,30
124728,56,30
124768,51,30
124808,36,-30
124853,22,-30
124895,16,-30
124936,16,-30
124978,33,-30
125018,48,30
125059,62,30
125099,66,30
125143,65,30
125184,63,30
125224,58,30
125265,52,30
125305,46,30
125346,41,30
125387,29,-30
125428,17,-30
125472,13,-30
125514,15,-30
125555,30,-30
125595,47,30
125635,54,30
125675,61,30
125716,61,30
125756,61,30
125797,59,30
125837,56,30
125877,55,30
125917,42,30
125957,34,-30
125997,22,-30
126037,15,-30
126077,14,-30
126117,31,-30
126157,52,30
126197,61,30
126237,65,30
126277,65,30
126317,66,30
126358,65,30
126398,65,30
126439,64,30
126482,63,30
126525,43,30
126567,29,-30
126610,19,-30
126654,11,-30
126695,12,-30
126736,24,-30
126776,50,30
126817,64,30
126861,69,30
126906,69,30
126947,67,30
126988,64,30
127033,60,30
127074,52,30
127115,47,30
127155,41,30
127196,35,-30
127236,28,-30
127276,25,-30
127316,26,-30
127365,44,30
127405,60,30
127446,68,30
127486,68,30
127527,68,30
127568,66,30
127613,61,30
127654,61,30
127695,53,30
127736,47,30
127777,38,-30
127817,23,-30
127858,17,-30
127903,15,-30
