time,color,angle
318294,61,30
318335,52,30
318376,40,0
318425,28,-30
318466,21,-30
318507,14,-30
318548,19,-30
318588,28,-30
318632,44,30
318674,54,30
318715,60,30
318755,61,30
318796,49,30
318837,40,0
318877,28,-30
318917,19,-30
318957,16,-30
318998,23,-30
319039,42,30
319083,52,30
319128,58,30
319169,55,30
319213,37,-30
319254,23,-30
319295,16,-30
319336,18,-30
319376,30,-30
319417,46,30
319460,55,30
319503,63,30
319543,62,30
319586,54,30
319627,44,30
319667,33,-30
319707,19,-30
319747,12,-30
319787,11,-30
319827,18,-30
319868,28,-30
319908,44,30
319949,57,30
319995,67,30
320036,65,30
320076,51,30
320118,36,-30
320162,27,-30
320204,16,-30
320244,15,-30
320285,31,-30
320325,45,30
320367,57,30
320407,63,30
320447,64,30
320492,55,30
320534,44,30
320575,34,-30
320615,21,-30
320657,12,-30
320698,9,-30
320739,9,-30
320779,16,-30
320820,30,-30
320864,40,0
320904,53,30
320945,60,30
320986,63,30
321027,55,30
321068,49,30
321108,39,-30
321149,28,-30
321194,24,-30
321234,20,-30
321281,32,-30
321324,52,30
321365,57,30
321413,65,30
321454,66,30
321494,56,30
321538,42,30
321578,36,-30
321618,35,-30
321659,38,-30
321699,45,30
321739,55,30
321783,62,30
321824,62,30
321865,54,30
321905,44,30
321951,31,-30
321995,20,-30
322036,12,-30
322076,10,-30
322117,17,-30
322158,33,-30
322202,45,30
322244,52,30
322284,57,30
322330,60,30
322371,58,30
322415,50,30
