time,color,angle
285539,66,40
285580,64,40
285621,56,40
285662,45,40
285706,23,-40
285748,9,-40
285788,5,-40
285828,5,-40
285871,10,-40
285913,22,-40
285953,36,-40
285993,48,40
286037,56,40
286077,64,40
286119,69,40
286160,62,40
286201,54,40
286243,40,0
286283,19,-40
286323,11,-40
286367,8,-40
286408,11,-40
286450,27,-40
286490,54,40
286531,62,40
286571,72,40
286612,74,40
286657,72,40
286698,67,40
286739,46,40
286780,26,-40
286821,10,-40
286863,5,-40
286907,5,-40
286949,7,-40
286989,26,-40
287029,40,0
287071,60,40
287111,72,40
287152,73,40
287192,64,40
287232,41,40
287272,26,-40
287312,12,-40
287353,6,-40
287397,5,-40
287438,6,-40
287487,22,-40
287528,55,40
287569,66,40
287609,76,40
287650,76,40
287690,73,40
287731,64,40
287772,48,40
287813,27,-40
287858,14,-40
287899,7,-40
287939,6,-40
287980,10,-40
288020,28,-40
288063,48,40
288108,52,40
288149,63,40
288190,61,40
288231,51,40
288272,36,-40
288312,25,-40
288352,18,-40
288392,12,-40
288432,17,-40
288473,29,-40
288517,45,40
288558,52,40
288598,61,40
288639,63,40
288679,60,40
288719,58,40
288759,43,40
288799,31,-40
288841,17,-40
288881,8,-40
288922,6,-40
288962,14,-40
289003,28,-40
289044,41,40
289088,55,40
289135,70,40
289178,68,40
289218,58,40
289262,36,-40
289308,20,-40
289349,15,-40
289390,24,-40
289431,24,-40
289472,36,-40
289512,52,40
289553,63,40
289597,67,40
289638,68,40
