time,color,angle
297592,50,30
297633,73,30
297673,80,30
297715,78,30
297755,69,30
297796,75,30
297837,61,30
297879,42,30
297919,26,-30
297962,15,-30
298004,9,-30
298045,8,-30
298085,12,-30
298127,34,-30
298168,55,30
298208,69,30
298248,79,30
298289,80,30
298329,80,30
298371,78,30
298414,70,30
298455,60,30
298495,38,-30
298535,17,-30
298576,10,-30
298616,10,-30
298657,16,-30
298697,43,30
298738,71,30
298778,77,30
298819,80,30
298863,74,30
298904,63,30
298945,54,30
298985,40,0
299025,29,-30
299066,19,-30
299106,15,-30
299147,24,-30
299187,46,30
299227,67,30
299268,76,30
299308,77,30
299349,77,30
299394,76,30
299435,67,30
299477,51,30
299518,35,-30
299562,19,-30
299604,10,-30
299645,9,-30
299691,20,-30
299732,47,30
299774,64,30
299815,68,30
299858,68,30
299898,64,30
299938,61,30
299979,59,30
300019,57,30
300062,50,30
300104,39,-30
300145,28,-30
300185,24,-30
300225,26,-30
300267,36,-30
300307,53,30
300348,64,30
300389,70,30
300433,69,30
300474,68,30
300515,68,30
300557,67,30
300597,66,30
300637,61,30
300680,58,30
300724,45,30
300764,34,-30
300805,24,-30
300845,17,-30
300885,18,-30
300925,28,-30
300966,49,30
301007,66,30
301049,70,30
301093,71,30
301134,69,30
301175,67,30
301215,62,30
301255,59,30
301295,51,30
301335,46,30
301375,37,-30
301416,28,-30
301457,19,-30
301499,18,-30
301544,39,-30
301585,55,30
301626,64,30
301667,71,30
