time,color,angle
27205,27,-20
27246,24,-20
27286,32,-20
27326,41,20
27366,49,20
27407,54,20
27450,49,20
27493,51,20
27536,50,20
27576,43,20
27617,32,-20
27658,27,-20
27698,22,-20
27738,22,-20
27778,25,-20
27819,28,-20
27859,37,-20
27900,45,20
27940,52,20
27980,55,20
28024,53,20
28066,43,20
28107,34,-20
28148,27,-20
28188,24,-20
28229,30,-20
28269,40,0
28309,47,20
28349,55,20
28390,55,20
28431,50,20
28471,42,20
28515,32,-20
28556,27,-20
28597,19,-20
28640,21,-20
28680,32,-20
28725,42,20
28766,52,20
28806,59,20
28846,59,20
28887,46,20
28931,36,-20
28975,26,-20
29017,21,-20
29061,31,-20
29105,39,-20
29146,49,20
29187,52,20
29231,55,20
29273,48,20
29315,38,-20
29355,29,-20
29396,25,-20
29437,28,-20
29478,44,20
29518,55,20
29558,59,20
29598,58,20
29639,51,20
29680,46,20
29721,40,0
29764,29,-20
29806,25,-20
29852,20,-20
29896,27,-20
29937,34,-20
29977,45,20
30017,48,20
30065,57,20
30107,54,20
30148,45,20
30189,30,-20
30229,22,-20
30269,15,-20
30309,17,-20
30350,24,-20
30390,41,20
30431,47,20
30471,55,20
30515,55,20
30556,46,20
30596,40,0
30636,37,-20
30676,30,-20
30717,22,-20
30758,30,-20
30798,43,20
30838,46,20
30878,49,20
30918,45,20
30959,37,-20
30999,29,-20
31039,27,-20
31079,27,-20
31120,38,-20
31161,46,20
31205,51,20
31246,55,20
31289,51,20
