time,color,angle
260427,66,30
260467,45,30
260507,34,-30
260549,23,-30
260595,11,-30
260635,10,-30
260675,18,-30
260715,40,0
260756,54,30
260797,64,30
260838,65,30
260882,50,30
260929,29,-30
260974,13,-30
261014,8,-30
261055,8,-30
261095,20,-30
261135,40,0
261184,60,30
261225,69,30
261269,70,30
261313,59,30
261354,49,30
261395,38,-30
261436,23,-30
261477,16,-30
261519,14,-30
261563,21,-30
261604,41,30
261644,54,30
261685,61,30
261725,57,30
261766,43,30
261807,27,-30
261848,16,-30
261888,7,-30
261928,7,-30
261969,11,-30
262013,30,-30
262054,41,30
262094,65,30
262135,66,30
262175,66,30
262215,60,30
262264,41,30
262305,28,-30
262345,19,-30
262385,15,-30
262429,11,-30
262474,25,-30
262514,39,-30
262554,47,30
262595,56,30
262635,64,30
262675,61,30
262716,50,30
262756,34,-30
262797,22,-30
262838,17,-30
262879,22,-30
262923,39,-30
262965,55,30
263005,62,30
263045,65,30
263092,66,30
263134,59,30
263175,50,30
263215,35,-30
263261,21,-30
263304,14,-30
263347,20,-30
263387,32,-30
263428,51,30
263472,63,30
263514,65,30
263554,61,30
263595,49,30
263644,34,-30
263684,23,-30
263725,15,-30
263769,15,-30
263813,28,-30
263855,40,0
263896,52,30
263937,56,30
263978,60,30
264018,54,30
264058,43,30
264099,27,-30
264144,18,-30
264185,13,-30
264226,13,-30
264267,22,-30
264307,36,-30
264348,46,30
264392,58,30
264434,61,30
264475,62,30
264515,55,30
264556,45,30
