time,color,angle
189810,30,-10
189850,22,-10
189890,19,-10
189930,23,-10
189970,28,-10
190014,35,-10
190056,43,10
190097,46,10
190137,52,10
190178,47,10
190218,40,0
190259,33,-10
190300,30,-10
190344,29,-10
190385,34,-10
190426,44,10
190466,41,10
190507,60,10
190549,51,10
190589,53,10
190638,43,10
190684,40,0
190726,33,-10
190767,28,-10
190807,27,-10
190847,34,-10
190888,39,-10
190928,43,10
190969,46,10
191009,50,10
191049,47,10
191089,42,10
191129,39,-10
191169,35,-10
191210,32,-10
191250,33,-10
191290,38,-10
191331,43,10
191371,46,10
191415,49,10
191456,47,10
191497,39,-10
191537,36,-10
191578,35,-10
191619,36,-10
191659,40,0
191700,43,10
191745,44,10
191786,44,10
191831,41,10
191873,36,-10
191913,29,-10
191956,26,-10
191997,30,-10
192037,37,-10
192077,43,10
192119,46,10
192159,52,10
192203,46,10
192246,38,-10
192287,33,-10
192334,30,-10
192377,30,-10
192418,42,10
192459,51,10
192500,53,10
192540,51,10
192584,39,-10
192624,33,-10
192664,29,-10
192705,34,-10
192747,42,10
192787,47,10
192834,50,10
192877,45,10
192918,36,-10
192959,32,-10
193000,27,-10
193041,31,-10
193086,36,-10
193128,44,10
193169,49,10
193210,49,10
193251,44,10
193295,36,-10
193336,33,-10
193377,33,-10
193417,38,-10
193457,44,10
193498,48,10
193538,51,10
193579,46,10
193623,41,10
193666,38,-10
193706,34,-10
193746,33,-10
193787,42,10
193831,52,10
193874,48,10
193927,40,0
