time,color,angle
159146,43,10
159186,39,-10
159226,34,-10
159267,30,-10
159308,38,-10
159350,43,10
159390,57,10
159431,63,10
159475,56,10
159516,44,10
159557,40,0
159597,35,-10
159637,33,-10
159677,33,-10
159719,32,-10
159759,36,-10
159801,38,-10
159845,42,10
159886,45,10
159927,47,10
159968,41,10
160011,38,-10
160051,35,-10
160095,32,-10
160136,39,-10
160178,42,10
160221,47,10
160265,52,10
160305,49,10
160347,43,10
160387,40,0
160431,36,-10
160475,33,-10
160516,32,-10
160556,39,-10
160599,45,10
160642,51,10
160685,60,10
160728,58,10
160769,51,10
160813,42,10
160856,31,-10
160896,23,-10
160937,23,-10
160987,28,-10
161027,33,-10
161068,37,-10
161109,38,-10
161151,48,10
161195,54,10
161236,57,10
161277,50,10
161317,42,10
161363,40,0
161406,32,-10
161447,27,-10
161488,28,-10
161529,31,-10
161570,39,-10
161611,47,10
161656,51,10
161697,56,10
161738,51,10
161780,42,10
161821,32,-10
161865,27,-10
161906,22,-10
161947,23,-10
161988,30,-10
162029,37,-10
162069,50,10
162109,54,10
162149,60,10
162190,57,10
162234,49,10
162276,44,10
162317,39,-10
162357,36,-10
162397,31,-10
162438,35,-10
162481,40,0
162525,48,10
162567,46,10
162611,40,0
162652,34,-10
162697,28,-10
162738,34,-10
162779,39,-10
162819,47,10
162861,52,10
162905,54,10
162945,50,10
162987,43,10
163028,39,-10
163068,34,-10
163108,29,-10
163150,34,-10
163191,44,10
163231,51,10
163271,54,10
