time,color,angle
66139,62,40
66181,54,40
66221,32,-40
66262,17,-40
66302,11,-40
66342,10,-40
66383,14,-40
66427,34,-40
66468,53,40
66509,58,40
66549,65,40
66589,66,40
66629,61,40
66675,53,40
66718,37,-40
66758,22,-40
66799,12,-40
66845,8,-40
66888,16,-40
66928,35,-40
66970,56,40
67011,51,40
67052,61,40
67092,64,40
67133,62,40
67173,46,40
67220,41,40
67260,28,-40
67303,14,-40
67343,8,-40
67385,7,-40
67428,9,-40
67469,36,-40
67509,53,40
67549,67,40
67593,72,40
67638,70,40
67678,67,40
67718,60,40
67759,52,40
67799,44,40
67839,22,-40
67879,12,-40
67919,6,-40
67962,7,-40
68002,19,-40
68043,38,-40
68083,58,40
68123,65,40
68168,69,40
68208,69,40
68249,70,40
68290,68,40
68330,66,40
68370,59,40
68410,48,40
68450,32,-40
68491,18,-40
68532,11,-40
68573,11,-40
68613,30,-40
68653,56,40
68694,68,40
68738,71,40
68778,70,40
68819,69,40
68859,68,40
68900,66,40
68943,56,40
68984,47,40
69029,24,-40
69069,14,-40
69109,8,-40
69149,7,-40
69190,10,-40
69234,29,-40
69278,56,40
69319,70,40
69359,72,40
69399,72,40
69447,72,40
69488,72,40
69529,72,40
69569,71,40
69609,63,40
69657,36,-40
69699,25,-40
69743,16,-40
69787,18,-40
69828,41,40
69869,64,40
69909,74,40
69949,72,40
69990,73,40
70031,74,40
70071,72,40
70111,59,40
70152,34,-40
70197,13,-40
70238,6,-40
