time,color,angle
148657,36,-30
148698,26,-30
148742,21,-30
148783,19,-30
148824,37,-30
148865,54,30
148906,65,30
148946,69,30
148987,69,30
149027,60,30
149067,52,30
149108,41,30
149149,32,-30
149193,20,-30
149234,13,-30
149277,16,-30
149318,23,-30
149358,37,-30
149399,47,30
149441,57,30
149484,66,30
149525,63,30
149566,54,30
149607,38,-30
149648,23,-30
149692,17,-30
149735,16,-30
149776,32,-30
149817,45,30
149858,55,30
149899,62,30
149943,58,30
149984,44,30
150025,29,-30
150066,17,-30
150107,11,-30
150147,14,-30
150188,23,-30
150228,44,30
150269,58,30
150313,65,30
150354,62,30
150394,46,30
150435,31,-30
150476,17,-30
150519,10,-30
150561,9,-30
150601,21,-30
150644,41,30
150684,53,30
150725,61,30
150766,59,30
150807,52,30
150848,35,-30
150892,19,-30
150935,11,-30
150978,16,-30
151024,31,-30
151065,47,30
151106,56,30
151147,63,30
151187,62,30
151228,57,30
151269,41,30
151313,26,-30
151353,18,-30
151396,12,-30
151437,10,-30
151477,18,-30
151517,37,-30
151558,45,30
151603,51,30
151645,57,30
151685,58,30
151725,49,30
151767,38,-30
151808,25,-30
151849,22,-30
151893,23,-30
151935,40,0
151975,50,30
152015,55,30
152055,56,30
152102,49,30
152145,39,-30
152186,28,-30
152228,19,-30
152268,23,-30
152309,37,-30
152353,53,30
152394,62,30
152434,67,30
152475,68,30
152516,62,30
152557,55,30
152597,46,30
152637,42,30
152679,33,-30
152719,21,-30
152759,15,-30
