time,color,angle
61840,39,-20
61881,48,20
61925,53,20
61966,56,20
62007,56,20
62047,51,20
62091,40,0
62136,31,-20
62176,23,-20
62217,25,-20
62258,34,-20
62299,48,20
62339,54,20
62379,59,20
62419,58,20
62459,45,20
62505,30,-20
62546,23,-20
62587,16,-20
62628,22,-20
62668,33,-20
62709,44,20
62753,51,20
62796,57,20
62847,45,20
62887,35,-20
62927,23,-20
62968,17,-20
63014,20,-20
63056,37,-20
63097,52,20
63138,61,20
63178,69,20
63219,67,20
63259,59,20
63299,53,20
63339,41,20
63380,29,-20
63420,20,-20
63464,12,-20
63506,16,-20
63546,22,-20
63586,33,-20
63627,42,20
63667,48,20
63710,56,20
63750,54,20
63795,42,20
63836,30,-20
63883,17,-20
63926,14,-20
63970,17,-20
64011,32,-20
64051,41,20
64095,50,20
64136,53,20
64176,47,20
64217,40,0
64257,27,-20
64299,22,-20
64339,22,-20
64381,31,-20
64426,39,-20
64467,42,20
64507,50,20
64547,53,20
64588,52,20
64629,46,20
64670,39,-20
64710,36,-20
64751,30,-20
64791,31,-20
64833,47,20
64876,57,20
64916,63,20
64957,56,20
64997,55,20
65038,45,20
65079,40,0
65121,28,-20
65166,19,-20
65207,20,-20
65248,32,-20
65289,35,-20
65330,42,20
65374,50,20
65416,53,20
65459,45,20
65499,37,-20
65540,27,-20
65580,23,-20
65620,29,-20
65660,40,0
65700,47,20
65740,51,20
65781,51,20
65826,46,20
65866,33,-20
65907,27,-20
65947,20,-20
