time,color,angle
177625,60,30
177669,56,30
177709,46,30
177753,39,-30
177794,23,-30
177834,16,-30
177874,13,-30
177915,18,-30
177959,31,-30
178003,42,30
178044,56,30
178085,59,30
178126,60,30
178167,55,30
178208,53,30
178249,40,0
178294,32,-30
178334,21,-30
178374,19,-30
178415,26,-30
178456,42,30
178500,49,30
178544,54,30
178584,51,30
178624,45,30
178665,33,-30
178706,26,-30
178748,20,-30
178789,18,-30
178829,28,-30
178873,44,30
178914,55,30
178954,62,30
178995,61,30
179036,54,30
179076,45,30
179116,35,-30
179157,24,-30
179198,19,-30
179238,17,-30
179282,27,-30
179323,42,30
179364,52,30
179404,55,30
179445,56,30
179485,45,30
179525,32,-30
179565,29,-30
179605,22,-30
179645,19,-30
179685,27,-30
179726,41,30
179767,55,30
179808,59,30
179849,57,30
179893,46,30
179934,31,-30
179975,23,-30
180016,16,-30
180057,17,-30
180098,31,-30
180142,46,30
180184,53,30
180225,58,30
180265,56,30
180306,42,30
180347,31,-30
180387,19,-30
180429,14,-30
180473,13,-30
180514,31,-30
180555,42,30
180595,57,30
180635,58,30
180676,48,30
180717,39,-30
180764,32,-30
180816,23,-30
180857,25,-30
180898,39,-30
180938,53,30
180982,67,30
181024,72,30
181065,74,30
181106,71,30
181148,68,30
181192,59,30
181234,54,30
181275,43,30
181315,37,-30
181357,25,-30
181398,17,-30
181441,16,-30
181481,29,-30
181525,50,30
181565,58,30
181605,67,30
181646,66,30
181686,64,30
181727,61,30
