time,color,angle
273083,39,-40
273123,29,-40
273167,19,-40
273218,17,-40
273258,36,-40
273299,62,40
273339,66,40
273380,67,40
273420,67,40
273461,67,40
273501,65,40
273543,64,40
273587,61,40
273629,53,40
273670,38,-40
273711,27,-40
273752,15,-40
273792,14,-40
273832,24,-40
273876,47,40
273918,61,40
273959,67,40
273999,67,40
274053,65,40
274093,64,40
274138,62,40
274179,60,40
274220,51,40
274261,30,-40
274303,16,-40
274343,10,-40
274387,10,-40
274430,18,-40
274471,40,0
274512,63,40
274553,69,40
274598,69,40
274641,68,40
274681,66,40
274721,60,40
274762,52,40
274806,41,40
274849,24,-40
274889,9,-40
274931,6,-40
274971,5,-40
275011,10,-40
275051,24,-40
275091,59,40
275131,70,40
275172,72,40
275216,73,40
275258,73,40
275298,76,40
275339,77,40
275380,75,40
275421,67,40
275461,51,40
275502,28,-40
275542,12,-40
275586,6,-40
275628,6,-40
275669,8,-40
275710,28,-40
275753,63,40
275797,72,40
275838,71,40
275879,58,40
275926,56,40
275968,64,40
276009,71,40
276049,68,40
276090,66,40
276132,61,40
276173,51,40
276213,41,40
276257,26,-40
276299,14,-40
276339,8,-40
276387,8,-40
276432,18,-40
276473,41,40
276513,60,40
276558,66,40
276599,67,40
276640,66,40
276681,61,40
276721,56,40
276761,36,-40
276802,20,-40
276843,11,-40
276883,7,-40
276923,19,-40
276963,55,40
277003,71,40
277043,74,40
277087,75,40
277128,72,40
277171,61,40
277214,34,-40
