time,color,angle
94892,35,-30
94934,21,-30
94975,13,-30
95023,13,-30
95064,27,-30
95105,43,30
95145,53,30
95186,60,30
95227,61,30
95268,46,30
95308,35,-30
95353,25,-30
95395,15,-30
95435,15,-30
95475,25,-30
95516,40,0
95562,55,30
95604,65,30
95645,65,30
95685,58,30
95726,50,30
95767,36,-30
95807,25,-30
95848,18,-30
95893,17,-30
95934,22,-30
95975,38,-30
96015,49,30
96055,66,30
96103,75,30
96144,70,30
96185,68,30
96225,66,30
96271,62,30
96314,57,30
96356,50,30
96397,36,-30
96437,26,-30
96478,15,-30
96518,12,-30
96562,19,-30
96604,35,-30
96644,48,30
96684,54,30
96725,61,30
96766,62,30
96806,59,30
96847,54,30
96889,48,30
96929,41,30
96974,35,-30
97015,22,-30
97056,16,-30
97097,13,-30
97147,26,-30
97189,46,30
97234,57,30
97274,60,30
97315,60,30
97356,58,30
97397,54,30
97437,48,30
97481,36,-30
97524,28,-30
97566,22,-30
97607,26,-30
97648,40,0
97689,57,30
97729,63,30
97773,67,30
97814,67,30
97855,67,30
97895,65,30
97935,63,30
97975,58,30
98015,43,30
98055,33,-30
98102,17,-30
98144,13,-30
98185,11,-30
98226,29,-30
98267,56,30
98307,68,30
98348,71,30
98392,72,30
98434,71,30
98477,71,30
98521,68,30
98564,64,30
98604,56,30
98645,42,30
98686,26,-30
98726,15,-30
98766,12,-30
98807,13,-30
98847,21,-30
98887,41,30
98929,60,30
98969,69,30
99014,65,30
