time,color,angle
305879,9,-30
305920,13,-30
305964,27,-30
306007,48,30
306049,64,30
306093,68,30
306134,70,30
306174,62,30
306214,52,30
306255,44,30
306296,33,-30
306337,18,-30
306377,10,-30
306417,9,-30
306457,12,-30
306497,26,-30
306537,39,-30
306577,53,30
306617,60,30
306658,67,30
306699,67,30
306739,63,30
306782,54,30
306824,43,30
306864,35,-30
306904,19,-30
306945,11,-30
306995,9,-30
307036,16,-30
307081,30,-30
307124,43,30
307164,55,30
307208,67,30
307252,69,30
307294,63,30
307334,44,30
307374,28,-30
307414,18,-30
307455,12,-30
307496,10,-30
307537,16,-30
307578,32,-30
307618,54,30
307658,64,30
307700,73,30
307744,76,30
307785,71,30
307828,58,30
307869,44,30
307914,23,-30
307954,12,-30
307995,7,-30
308037,6,-30
308082,7,-30
308124,18,-30
308165,32,-30
308206,48,30
308246,63,30
308289,67,30
308329,64,30
308373,56,30
308414,40,0
308454,30,-30
308494,26,-30
308534,21,-30
308574,30,-30
308615,39,-30
308655,59,30
308698,70,30
308738,74,30
308779,74,30
308823,73,30
308864,61,30
308905,45,30
308946,30,-30
308987,16,-30
309028,9,-30
309069,6,-30
309110,6,-30
309153,12,-30
309194,21,-30
309235,33,-30
309276,49,30
309321,60,30
309364,65,30
309405,66,30
309445,59,30
309491,53,30
309534,40,0
309575,30,-30
309615,21,-30
309656,20,-30
309697,30,-30
309737,51,30
309778,59,30
309818,61,30
309858,61,30
309906,49,30
309948,36,-30
309989,28,-30
