time,color,angle
217529,34,-10
217569,29,-10
217611,32,-10
217656,44,10
217696,50,10
217736,55,10
217776,48,10
217817,34,-10
217857,31,-10
217904,27,-10
217947,37,-10
217987,41,10
218027,44,10
218071,45,10
218113,40,0
218156,36,-10
218196,34,-10
218237,35,-10
218280,37,-10
218323,47,10
218366,52,10
218407,50,10
218447,46,10
218487,44,10
218527,42,10
218567,41,10
218609,37,-10
218651,33,-10
218694,31,-10
218736,35,-10
218781,44,10
218821,47,10
218871,50,10
218912,48,10
218955,38,-10
218996,32,-10
219037,32,-10
219077,34,-10
219118,39,-10
219159,42,10
219200,46,10
219240,47,10
219280,44,10
219321,38,-10
219365,34,-10
219406,30,-10
219447,33,-10
219487,37,-10
219535,43,10
219576,46,10
219616,48,10
219660,46,10
219700,41,10
219740,38,-10
219780,32,-10
219820,32,-10
219860,36,-10
219901,44,10
219946,50,10
219987,53,10
220027,52,10
220068,48,10
220108,38,-10
220149,36,-10
220189,30,-10
220229,33,-10
220269,39,-10
220309,43,10
220349,46,10
220389,47,10
220429,46,10
220470,37,-10
220510,33,-10
220550,31,-10
220590,34,-10
220631,42,10
220675,46,10
220715,49,10
220756,44,10
220797,39,-10
220837,32,-10
220878,31,-10
220918,34,-10
220959,36,-10
220999,43,10
221039,47,10
221085,49,10
221125,47,10
221166,41,10
221209,37,-10
221251,35,-10
221296,34,-10
221337,37,-10
221377,43,10
221417,46,10
221457,46,10
221497,44,10
221537,40,0
221581,40,0
221621,37,-10
