time,color,angle
107298,61,30
107342,59,30
107384,50,30
107424,42,30
107465,32,-30
107505,16,-30
107545,11,-30
107586,9,-30
107626,18,-30
107668,40,0
107712,54,30
107754,64,30
107795,71,30
107836,69,30
107876,59,30
107917,51,30
107960,43,30
108001,27,-30
108044,17,-30
108084,11,-30
108124,7,-30
108167,11,-30
108207,20,-30
108247,33,-30
108288,43,30
108332,56,30
108374,62,30
108415,59,30
108456,45,30
108496,29,-30
108537,17,-30
108577,12,-30
108617,10,-30
108658,16,-30
108699,25,-30
108739,38,-30
108784,59,30
108828,69,30
108872,70,30
108914,69,30
108955,67,30
108995,60,30
109035,53,30
109079,42,30
109123,27,-30
109165,18,-30
109209,9,-30
109251,9,-30
109294,17,-30
109335,33,-30
109375,43,30
109416,53,30
109456,62,30
109496,64,30
109536,56,30
109577,40,0
109618,25,-30
109658,18,-30
109699,16,-30
109744,35,-30
109784,56,30
109825,67,30
109866,74,30
109907,75,30
109948,66,30
109989,46,30
110030,26,-30
110074,12,-30
110115,7,-30
110156,7,-30
110197,26,-30
110238,48,30
110279,64,30
110319,72,30
110359,68,30
110401,51,30
110444,24,-30
110484,10,-30
110525,7,-30
110566,7,-30
110607,15,-30
110647,36,-30
110687,55,30
110727,64,30
110767,67,30
110810,65,30
110851,58,30
110892,52,30
110934,42,30
110975,31,-30
111015,21,-30
111056,13,-30
111097,11,-30
111138,16,-30
111179,28,-30
111219,37,-30
111259,53,30
111304,74,30
111344,77,30
111389,76,30
