time,color,angle
171556,35,-10
171596,39,-10
171637,42,10
171678,44,10
171718,48,10
171759,45,10
171799,41,10
171839,37,-10
171885,33,-10
171928,33,-10
171969,38,-10
172014,42,10
172056,43,10
172097,45,10
172137,45,10
172177,43,10
172223,37,-10
172266,37,-10
172307,36,-10
172347,37,-10
172393,41,10
172436,47,10
172476,45,10
172517,43,10
172558,38,-10
172599,34,-10
172640,32,-10
172680,34,-10
172720,38,-10
172760,40,0
172800,43,10
172840,43,10
172880,42,10
172924,39,-10
172965,36,-10
173006,34,-10
173047,36,-10
173089,39,-10
173129,44,10
173170,48,10
173214,52,10
173256,52,10
173296,48,10
173336,47,10
173376,45,10
173420,43,10
173460,35,-10
173501,30,-10
173546,31,-10
173586,34,-10
173627,38,-10
173667,40,0
173711,47,10
173755,50,10
173797,48,10
173838,46,10
173878,42,10
173918,37,-10
173959,35,-10
173999,29,-10
174039,32,-10
174081,41,10
174125,45,10
174165,44,10
174205,39,-10
174245,34,-10
174288,31,-10
174328,34,-10
174368,41,10
174409,43,10
174449,45,10
174489,40,0
174530,34,-10
174570,33,-10
174614,35,-10
174656,43,10
174696,44,10
174737,45,10
174778,42,10
174819,37,-10
174859,34,-10
174899,32,-10
174939,36,-10
174979,40,0
175019,45,10
175059,47,10
175101,46,10
175145,46,10
175186,42,10
175227,40,0
175268,36,-10
175310,32,-10
175354,37,-10
175396,37,-10
175436,31,-10
175477,34,-10
175518,44,10
175559,45,10
175600,49,10
185659,44,10
