time,color,angle
248280,24,-40
248321,14,-40
248363,11,-40
248408,16,-40
248449,42,40
248490,58,40
248530,63,40
248570,64,40
248611,62,40
248651,55,40
248691,48,40
248733,38,-40
248778,17,-40
248821,8,-40
248862,7,-40
248902,21,-40
248946,42,40
248988,52,40
249029,57,40
249070,61,40
249111,57,40
249153,43,40
249196,27,-40
249239,15,-40
249281,9,-40
249323,9,-40
249367,22,-40
249408,38,-40
249448,52,40
249488,56,40
249538,61,40
249579,62,40
249619,60,40
249659,58,40
249699,53,40
249739,46,40
249779,31,-40
249819,12,-40
249859,6,-40
249900,5,-40
249942,6,-40
249986,19,-40
250029,40,0
250071,54,40
250115,61,40
250158,62,40
250199,60,40
250240,50,40
250281,41,40
250321,25,-40
250361,15,-40
250401,7,-40
250447,6,-40
250488,12,-40
250529,23,-40
250569,38,-40
250611,54,40
250652,60,40
250692,68,40
250732,72,40
250772,71,40
250813,66,40
250857,59,40
250898,45,40
250939,24,-40
250982,10,-40
251025,7,-40
251068,5,-40
251109,6,-40
251150,20,-40
251191,30,-40
251233,46,40
251273,56,40
251313,65,40
251353,67,40
251393,65,40
251435,57,40
251478,46,40
251518,35,-40
251558,22,-40
251599,12,-40
251639,10,-40
251679,18,-40
251719,44,40
251759,59,40
251800,66,40
251841,66,40
251882,56,40
251922,39,-40
251963,26,-40
252005,14,-40
252045,12,-40
252088,23,-40
252129,48,40
252169,59,40
252210,65,40
252254,62,40
252298,54,40
252341,33,-40
252384,18,-40
