time,color,angle
103167,64,30
103210,62,30
103254,57,30
103295,48,30
103335,35,-30
103375,25,-30
103415,19,-30
103459,14,-30
103503,39,-30
103544,61,30
103585,71,30
103626,77,30
103666,78,30
103706,77,30
103747,76,30
103787,72,30
103827,66,30
103868,57,30
103908,48,30
103952,37,-30
103995,23,-30
104035,15,-30
104075,20,-30
104116,50,30
104156,66,30
104196,73,30
104237,75,30
104277,73,30
104317,72,30
104358,64,30
104399,59,30
104444,44,30
104485,28,-30
104525,18,-30
104566,12,-30
104606,11,-30
104646,19,-30
104686,41,30
104729,61,30
104772,70,30
104814,73,30
104857,70,30
104898,68,30
104938,59,30
104979,50,30
105019,37,-30
105059,26,-30
105103,20,-30
105144,19,-30
105185,41,30
105225,56,30
105266,64,30
105307,63,30
105348,60,30
105388,55,30
105428,45,30
105474,35,-30
105515,23,-30
105556,18,-30
105596,16,-30
105636,28,-30
105677,43,30
105718,58,30
105759,65,30
105803,64,30
105844,59,30
105885,54,30
105925,53,30
105966,47,30
106006,34,-30
106047,20,-30
106088,10,-30
106132,9,-30
106173,13,-30
106215,30,-30
106255,40,0
106295,54,30
106335,59,30
106376,61,30
106416,56,30
106457,47,30
106498,33,-30
106538,26,-30
106579,17,-30
106623,17,-30
106664,30,-30
106708,44,30
106754,53,30
106795,56,30
106837,58,30
106877,55,30
106924,47,30
106965,38,-30
107005,25,-30
107045,20,-30
107093,22,-30
107134,35,-30
107175,50,30
107216,54,30
107257,61,30
