time,color,angle
312917,31,-10
312957,38,-10
312997,42,10
313037,45,10
313083,47,10
313126,43,10
313167,39,-10
313214,33,-10
313257,33,-10
313298,34,-10
313338,42,10
313379,45,10
313421,46,10
313466,42,10
313506,37,-10
313546,33,-10
313587,32,-10
313627,36,-10
313667,41,10
313707,46,10
325816,43,10
325856,39,-10
325897,34,-10
325939,32,-10
325982,35,-10
326026,40,0
326066,41,10
326106,45,10
326147,44,10
326187,41,10
326229,38,-10
326269,33,-10
326309,31,-10
326349,36,-10
326389,39,-10
326429,43,10
326469,48,10
326510,51,10
326550,52,10
326590,48,10
326631,47,10
326671,45,10
326715,38,-10
326757,34,-10
326798,29,-10
326839,33,-10
326879,45,10
326919,53,10
326959,62,10
327000,60,10
327044,47,10
327086,43,10
327127,38,-10
327171,30,-10
327215,27,-10
327256,31,-10
327297,35,-10
327337,38,-10
327383,43,10
327426,47,10
327466,49,10
327507,47,10
327548,40,0
327588,36,-10
327629,33,-10
327670,33,-10
327711,37,-10
327755,43,10
327797,47,10
327840,48,10
327881,44,10
327925,37,-10
327966,32,-10
328007,28,-10
328055,32,-10
328096,39,-10
328137,44,10
328177,48,10
328217,51,10
328257,49,10
328298,43,10
328340,38,-10
328380,35,-10
328420,32,-10
328461,41,10
328506,47,10
328546,51,10
328586,43,10
328627,33,-10
328668,29,-10
328708,25,-10
328749,29,-10
328789,35,-10
328830,42,10
328871,50,10
328915,52,10
328956,47,10
328996,35,-10
329036,29,-10
329078,26,-10
