time,color,angle
127944,31,-30
127984,57,30
128025,68,30
128068,72,30
128112,76,30
128155,76,30
128195,74,30
128235,72,30
128276,63,30
128317,54,30
128357,32,-30
128397,22,-30
128437,14,-30
128477,11,-30
128518,29,-30
128559,44,30
128601,62,30
128647,68,30
128688,67,30
128729,62,30
128773,51,30
128813,41,30
128858,31,-30
128902,19,-30
128945,13,-30
128985,12,-30
129025,22,-30
129068,40,0
129108,56,30
129148,62,30
129188,67,30
129233,63,30
129274,60,30
129315,53,30
129355,44,30
129396,30,-30
129437,21,-30
129478,13,-30
129519,11,-30
129560,21,-30
129605,47,30
129645,61,30
129686,64,30
129727,69,30
129768,68,30
129809,63,30
129849,58,30
129893,49,30
129934,40,0
129975,24,-30
130018,15,-30
130062,11,-30
130105,18,-30
130145,34,-30
130185,54,30
130225,60,30
130268,67,30
130308,67,30
130352,64,30
130394,59,30
130435,56,30
130480,50,30
130525,41,30
130565,36,-30
130605,27,-30
130645,22,-30
130685,20,-30
130726,34,-30
130766,50,30
130807,60,30
130848,66,30
130888,65,30
130929,64,30
130969,62,30
131014,61,30
131055,59,30
131096,55,30
131136,51,30
131176,42,30
131217,31,-30
131258,24,-30
131298,16,-30
131338,16,-30
131379,26,-30
131423,45,30
131464,59,30
131505,66,30
131546,65,30
131589,63,30
131632,57,30
131676,51,30
131717,41,30
131757,29,-30
131797,17,-30
131838,11,-30
131878,14,-30
131918,32,-30
131958,55,30
131998,65,30
132042,72,30
