time,color,angle
267369,39,-20
267409,45,20
267449,53,20
267489,60,20
267529,61,20
267570,58,20
267611,49,20
267655,41,20
267695,43,20
267736,42,20
267776,34,-20
267817,26,-20
267860,17,-20
267903,18,-20
267946,30,-20
267987,33,-20
268031,42,20
268075,52,20
278817,51,20
278863,48,20
278906,43,20
278947,40,0
278988,31,-20
279029,26,-20
279069,22,-20
279110,25,-20
279150,32,-20
279194,39,-20
279236,48,20
279277,57,20
279317,66,20
279357,60,20
279400,53,20
279440,37,-20
279480,36,-20
279521,35,-20
279565,37,-20
279606,42,20
279646,52,20
279695,58,20
279736,53,20
279777,45,20
279818,39,-20
279859,34,-20
279900,32,-20
279940,32,-20
279980,37,-20
280023,42,20
280064,53,20
280107,57,20
280147,57,20
280188,50,20
280236,44,20
280277,36,-20
280321,29,-20
280361,23,-20
280406,23,-20
280451,36,-20
280495,43,20
280536,55,20
280577,60,20
280617,59,20
280657,48,20
280697,37,-20
280738,25,-20
280786,22,-20
280826,30,-20
280873,41,20
280916,49,20
280957,57,20
280997,48,20
281038,32,-20
281079,22,-20
281119,17,-20
281160,22,-20
281204,39,-20
281246,49,20
281287,60,20
281328,65,20
281368,62,20
281410,48,20
281453,36,-20
281493,23,-20
281536,18,-20
281576,19,-20
281617,33,-20
281657,54,20
281697,65,20
281737,72,20
281778,70,20
281818,63,20
281859,48,20
281902,38,-20
281945,27,-20
281986,19,-20
282027,20,-20
282068,32,-20
282109,46,20
282149,55,20
282189,64,20
