time,color,angle
57738,23,-30
57779,42,30
57819,50,30
57860,57,30
57906,55,30
57947,49,30
57988,35,-30
58028,26,-30
58072,19,-30
58114,17,-30
58154,24,-30
58195,39,-30
58236,54,30
58276,64,30
58317,70,30
58358,71,30
58398,68,30
58442,60,30
58484,44,30
58524,30,-30
58565,19,-30
58606,10,-30
58649,10,-30
58691,20,-30
58736,37,-30
58776,56,30
58817,65,30
58859,71,30
58903,68,30
58945,58,30
58986,47,30
59026,31,-30
59066,19,-30
59107,14,-30
59148,13,-30
59194,25,-30
59235,41,30
59276,61,30
59316,65,30
59357,63,30
59397,51,30
59438,34,-30
59479,23,-30
59519,13,-30
59564,13,-30
59604,23,-30
59644,38,-30
59684,54,30
59725,63,30
59765,68,30
59806,69,30
59846,64,30
59886,56,30
59927,42,30
59967,33,-30
60007,18,-30
60048,11,-30
60092,11,-30
60134,20,-30
60175,34,-30
60215,45,30
60258,51,30
60299,58,30
60343,55,30
60384,44,30
60425,28,-30
60465,20,-30
60505,13,-30
60546,11,-30
60587,25,-30
60628,39,-30
60668,44,30
60709,49,30
60754,52,30
60794,57,30
60834,52,30
60874,41,30
60914,26,-30
60957,15,-30
61004,9,-30
61045,12,-30
61085,22,-30
61125,43,30
61165,53,30
61205,66,30
61247,69,30
61288,57,30
61328,38,-30
61369,22,-30
61412,17,-30
61454,26,-30
61494,28,-30
61535,43,30
61576,53,30
61618,57,30
61658,58,30
61698,44,30
61742,29,-30
61784,21,-30
61829,14,-30
