time,color,angle
281412,75,40
281453,74,40
281497,60,40
281539,41,40
281581,22,-40
281621,8,-40
281665,6,-40
281708,5,-40
281748,6,-40
281789,11,-40
281830,38,-40
281871,60,40
281911,71,40
281952,76,40
281993,77,40
282038,70,40
282078,54,40
282119,32,-40
282159,22,-40
282199,12,-40
282241,12,-40
282281,19,-40
282321,45,40
282361,59,40
282401,62,40
282441,64,40
282481,55,40
282522,45,40
282566,34,-40
282608,20,-40
282649,13,-40
282690,11,-40
282731,10,-40
282775,23,-40
282818,44,40
282858,60,40
282903,70,40
282944,78,40
282988,72,40
283029,62,40
283069,41,40
283109,23,-40
283151,9,-40
283191,5,-40
283231,5,-40
283271,6,-40
283311,13,-40
283352,27,-40
283392,48,40
283436,69,40
283480,78,40
283521,79,40
283567,77,40
283608,58,40
283649,36,-40
283689,16,-40
283731,8,-40
283771,7,-40
283812,10,-40
283852,31,-40
283893,59,40
283937,77,40
283978,81,40
284019,83,40
284060,81,40
284101,71,40
284142,55,40
284183,30,-40
284228,10,-40
284271,6,-40
284312,7,-40
284356,9,-40
284399,29,-40
284439,50,40
284480,65,40
284521,76,40
284561,77,40
284601,72,40
284641,65,40
284682,42,40
284722,21,-40
284762,10,-40
284802,6,-40
284846,6,-40
284888,6,-40
284929,13,-40
284969,28,-40
285010,42,40
285051,56,40
285091,62,40
285131,66,40
285171,57,40
285211,37,-40
285251,22,-40
285291,14,-40
285333,12,-40
285376,28,-40
285418,49,40
285458,62,40
285499,66,40
