time,color,angle
70356,5,-50
70396,7,-50
70442,21,-50
70485,47,50
70525,59,50
70566,67,50
70606,68,50
70647,64,50
70688,50,50
70728,29,-50
70768,15,-50
70809,8,-50
70853,5,-50
70895,6,-50
70935,22,-50
70976,43,50
71016,59,50
71056,71,50
71096,76,50
71136,72,50
71176,66,50
71218,48,50
71258,21,-50
71299,11,-50
71340,11,-50
71380,10,-50
71425,8,-50
71465,14,-50
71505,16,-50
71545,38,-50
71586,59,50
71626,70,50
71667,73,50
71708,74,50
71750,72,50
71794,70,50
71837,66,50
71879,58,50
71919,36,-50
71960,20,-50
72000,10,-50
72045,8,-50
72085,16,-50
72126,43,50
72166,59,50
72213,67,50
72256,68,50
72297,65,50
72337,56,50
72378,46,50
72419,31,-50
72464,20,-50
72505,12,-50
72546,9,-50
72586,26,-50
72626,61,50
72667,71,50
72708,71,50
72750,71,50
72794,72,50
72835,73,50
72876,69,50
72916,49,50
72956,27,-50
72997,11,-50
73043,7,-50
73085,6,-50
73126,11,-50
73167,53,50
73207,69,50
73247,71,50
73288,71,50
73329,70,50
73370,69,50
73414,67,50
73455,51,50
73498,28,-50
73539,11,-50
73580,7,-50
73620,6,-50
73665,8,-50
73706,41,50
73747,70,50
73788,74,50
73829,75,50
73870,74,50
73915,74,50
73956,66,50
73996,50,50
74037,23,-50
74077,12,-50
74118,8,-50
74158,6,-50
74199,10,-50
74239,39,-50
74283,72,50
74336,74,50
74376,75,50
74416,76,50
74457,77,50
