time,color,angle
244218,52,50
244258,24,-50
244302,9,-50
244345,5,-50
244385,5,-50
244425,6,-50
244465,15,-50
244507,37,-50
244547,58,50
244591,72,50
244635,75,50
244676,75,50
244717,75,50
244758,74,50
244799,70,50
244839,44,50
244880,17,-50
244924,5,-50
244965,5,-50
245006,5,-50
245054,5,-50
245094,5,-50
245135,13,-50
245176,42,50
245216,67,50
245262,76,50
245305,78,50
245346,72,50
245386,61,50
245426,40,0
245467,19,-50
245508,8,-50
245548,6,-50
245588,6,-50
245629,17,-50
245670,44,50
245710,66,50
245755,70,50
245796,71,50
245836,69,50
245876,67,50
245916,53,50
245956,37,-50
245997,23,-50
246038,13,-50
246080,8,-50
246124,17,-50
246165,44,50
246205,58,50
246246,62,50
246287,63,50
246328,61,50
246369,58,50
246410,56,50
246456,42,50
246498,26,-50
246539,15,-50
246584,7,-50
246625,6,-50
246665,11,-50
246705,24,-50
246745,47,50
246787,56,50
246828,60,50
246868,61,50
246909,60,50
246949,61,50
246989,61,50
247033,52,50
247075,36,-50
247116,20,-50
247158,14,-50
247199,9,-50
247239,20,-50
247279,48,50
247319,64,50
247360,66,50
247405,67,50
247446,66,50
247486,66,50
247526,62,50
247567,46,50
247607,23,-50
247649,9,-50
247690,5,-50
247730,5,-50
247775,7,-50
247815,39,-50
247856,66,50
247898,73,50
247938,74,50
247978,75,50
248018,74,50
248059,74,50
248099,74,50
248145,72,50
248185,62,50
248225,52,50
248266,31,-50
248306,10,-50
