time,color,angle
260775,4,-50
260815,9,-50
260855,32,-50
260896,54,50
260937,69,50
260978,68,50
261018,67,50
261058,66,50
261099,67,50
261139,64,50
261180,50,50
261224,24,-50
261265,10,-50
261305,6,-50
261345,4,-50
261386,5,-50
261427,12,-50
261469,28,-50
261509,54,50
261549,67,50
261589,69,50
261630,69,50
261675,68,50
261722,58,50
261766,39,-50
261806,17,-50
261847,9,-50
261888,6,-50
261929,10,-50
261969,28,-50
262009,55,50
262050,69,50
262095,72,50
262135,72,50
262176,70,50
262218,63,50
262258,41,50
262299,26,-50
262339,10,-50
262380,5,-50
262426,5,-50
262466,5,-50
262513,14,-50
262556,30,-50
262597,50,50
262637,66,50
262678,73,50
262719,73,50
262760,71,50
262800,66,50
262841,52,50
262885,31,-50
262926,15,-50
262967,7,-50
263008,6,-50
263048,9,-50
263088,25,-50
263128,53,50
263168,66,50
263209,72,50
263250,73,50
263294,67,50
263335,51,50
263376,24,-50
263418,10,-50
263458,6,-50
263499,5,-50
263544,7,-50
263585,18,-50
263626,46,50
263673,66,50
263715,75,50
263756,75,50
263796,74,50
263845,68,50
263886,35,-50
263926,13,-50
263966,5,-50
264007,5,-50
264047,6,-50
264087,14,-50
264128,35,-50
264169,67,50
264210,74,50
264251,80,50
264295,78,50
264336,77,50
264376,71,50
264417,56,50
264458,34,-50
264498,14,-50
264540,5,-50
264580,5,-50
264624,6,-50
264665,31,-50
264706,53,50
264746,63,50
264788,69,50
264832,70,50
264873,69,50
