time,color,angle
227552,13,-40
227592,7,-40
227633,6,-40
227677,11,-40
227719,31,-40
227759,47,40
227799,57,40
227841,64,40
227882,67,40
227922,64,40
227963,51,40
228007,35,-40
228048,23,-40
228089,14,-40
228129,10,-40
228169,19,-40
228209,35,-40
228249,51,40
228290,57,40
228337,61,40
228380,65,40
228421,62,40
228461,57,40
228501,41,40
228541,19,-40
228582,10,-40
228623,5,-40
228668,4,-40
228708,12,-40
228748,20,-40
228789,32,-40
228830,41,40
228871,54,40
228911,59,40
228952,60,40
228992,57,40
229032,41,40
229073,23,-40
229113,14,-40
229157,9,-40
229198,8,-40
229240,22,-40
229280,34,-40
229321,44,40
229363,52,40
229404,56,40
229448,57,40
229489,54,40
229529,49,40
229569,41,40
229618,25,-40
229658,18,-40
229699,10,-40
229742,9,-40
229782,18,-40
229822,34,-40
229863,44,40
229903,44,40
229945,52,40
229988,55,40
230028,53,40
230069,43,40
230109,33,-40
230149,22,-40
230189,15,-40
230230,11,-40
230271,20,-40
230312,38,-40
230352,46,40
230392,54,40
230432,59,40
230472,60,40
230512,56,40
230557,50,40
230598,35,-40
230638,24,-40
230682,13,-40
230723,8,-40
230764,13,-40
230808,29,-40
230849,45,40
230889,59,40
230930,64,40
230972,69,40
231013,65,40
231054,58,40
231098,42,40
231139,26,-40
231183,12,-40
231227,5,-40
231268,5,-40
231309,6,-40
231349,14,-40
231389,35,-40
231430,57,40
231471,70,40
231512,77,40
231556,75,40
231597,75,40
231638,73,40
