time,color,angle
302081,51,40
302121,30,-40
302161,16,-40
302203,8,-40
302247,9,-40
302288,12,-40
302329,33,-40
302370,55,40
302411,67,40
302451,70,40
302493,71,40
302534,68,40
302575,69,40
302618,67,40
302658,64,40
302698,55,40
302745,39,-40
302788,23,-40
302829,14,-40
302875,11,-40
302918,28,-40
302961,54,40
303002,68,40
303043,72,40
303083,73,40
303127,73,40
303168,75,40
303219,74,40
303259,63,40
303300,53,40
303342,37,-40
303382,17,-40
303423,8,-40
303468,7,-40
303509,14,-40
303549,37,-40
303590,64,40
303631,70,40
303672,74,40
303717,74,40
303758,73,40
303799,72,40
303839,71,40
303880,70,40
303920,62,40
303961,58,40
304002,48,40
304043,26,-40
304083,12,-40
304125,8,-40
304168,10,-40
304209,28,-40
304256,66,40
304298,72,40
304338,60,40
304378,48,40
304419,43,40
304460,44,40
304502,61,40
304543,69,40
304588,66,40
304629,50,40
304669,33,-40
304709,19,-40
304751,10,-40
304792,11,-40
304837,27,-40
304878,47,40
304919,62,40
304967,67,40
305008,67,40
305049,65,40
305089,60,40
305130,51,40
305171,36,-40
305211,27,-40
305251,17,-40
305291,10,-40
305335,8,-40
305377,29,-40
305418,51,40
305459,60,40
305499,64,40
305539,65,40
305580,63,40
305621,64,40
305661,61,40
305702,56,40
305743,40,0
305788,26,-40
305829,15,-40
305869,11,-40
305910,15,-40
305950,31,-40
305991,47,40
306032,60,40
306072,64,40
306113,65,40
306153,63,40
306193,60,40
