time,color,angle
294637,49,20
294678,55,20
294719,53,20
294759,46,20
294799,39,-20
294839,30,-20
294880,25,-20
294920,27,-20
294960,38,-20
295005,47,20
295046,52,20
295087,57,20
295127,54,20
295168,45,20
295209,40,0
295255,28,-20
295296,24,-20
295337,27,-20
295378,35,-20
295425,46,20
295469,57,20
295510,58,20
295553,47,20
295595,36,-20
295636,30,-20
295676,25,-20
295717,32,-20
295757,40,0
295797,49,20
295838,55,20
295879,56,20
295920,48,20
295961,41,20
296005,34,-20
296046,31,-20
296087,23,-20
296128,27,-20
296169,42,20
296210,53,20
296254,62,20
306498,57,20
306539,53,20
306579,47,20
306620,40,0
306664,33,-20
306707,30,-20
306748,28,-20
306789,30,-20
306831,38,-20
306876,47,20
306917,55,20
306957,61,20
306998,60,20
307039,51,20
307080,41,20
307120,33,-20
307161,24,-20
307203,18,-20
307246,17,-20
307289,31,-20
307333,48,20
307376,57,20
307416,62,20
307457,63,20
307497,51,20
307537,46,20
307577,40,0
307620,31,-20
307662,23,-20
307706,19,-20
307747,29,-20
307788,36,-20
307829,46,20
307871,51,20
307911,57,20
307954,54,20
307999,44,20
308045,35,-20
308087,22,-20
308129,19,-20
308169,21,-20
308210,33,-20
308254,45,20
308296,50,20
308341,58,20
308386,55,20
308426,45,20
308466,39,-20
308506,30,-20
308547,26,-20
308588,26,-20
308629,35,-20
308669,43,20
308710,53,20
308754,60,20
308797,58,20
308838,50,20
308886,40,0
308926,26,-20
308967,17,-20
