time,color,angle
277499,33,-10
277539,29,-10
277579,28,-10
277619,33,-10
277660,38,-10
277700,43,10
277744,47,10
277787,54,10
277828,52,10
277869,50,10
277909,41,10
277949,36,-10
277989,29,-10
278029,27,-10
278069,30,-10
278109,36,-10
278150,45,10
278190,51,10
278235,53,10
278276,47,10
278317,40,0
278358,35,-10
278400,30,-10
278440,31,-10
278481,33,-10
278521,43,10
278567,48,10
278607,51,10
278649,46,10
278693,36,-10
278736,33,-10
278776,31,-10
278816,35,-10
278857,41,10
278897,51,10
278939,55,10
278979,50,10
279019,40,0
279059,32,-10
279099,30,-10
279139,32,-10
279179,35,-10
279219,42,10
279259,45,10
279300,49,10
279345,44,10
279385,41,10
279427,36,-10
279469,30,-10
279511,29,-10
279556,32,-10
279596,37,-10
279636,40,0
279676,44,10
279716,47,10
279760,45,10
279800,41,10
279840,39,-10
279884,36,-10
279927,31,-10
279967,36,-10
280007,37,-10
280047,41,10
280088,44,10
280129,46,10
280169,44,10
280211,41,10
280255,39,-10
280296,36,-10
280337,34,-10
280378,37,-10
280419,44,10
280461,47,10
280501,51,10
280545,45,10
280588,41,10
280637,38,-10
280677,30,-10
280718,25,-10
280766,33,-10
280807,40,0
280848,43,10
280891,48,10
280932,49,10
280976,45,10
281016,35,-10
281056,32,-10
281097,29,-10
281137,33,-10
281177,36,-10
281218,40,0
281259,42,10
281300,45,10
281340,42,10
281380,40,0
281420,36,-10
281464,30,-10
281506,34,-10
281549,36,-10
281589,40,0
