time,color,angle
152804,14,-30
152844,22,-30
152884,36,-30
152925,45,30
152966,57,30
153007,64,30
153048,63,30
153092,60,30
153134,51,30
153175,46,30
153216,37,-30
153257,28,-30
153298,18,-30
153339,15,-30
153379,23,-30
153423,38,-30
153464,54,30
153505,61,30
153551,67,30
153594,67,30
153634,63,30
153675,61,30
153716,53,30
153757,48,30
153804,33,-30
153845,24,-30
153886,15,-30
153927,15,-30
153969,30,-30
154013,50,30
154054,57,30
154094,64,30
154135,64,30
154175,64,30
154216,62,30
154258,60,30
154299,57,30
154344,50,30
154384,41,30
154425,32,-30
154465,23,-30
154505,18,-30
154546,17,-30
154587,29,-30
154627,49,30
154668,58,30
154708,65,30
154749,66,30
154794,66,30
154835,66,30
154875,64,30
154922,61,30
154964,58,30
155005,51,30
155047,37,-30
155089,18,-30
155133,17,-30
155174,16,-30
155215,33,-30
155255,56,30
155295,70,30
155336,75,30
155377,74,30
155417,73,30
155459,71,30
155500,70,30
155543,68,30
155584,61,30
155625,57,30
155674,41,30
155715,31,-30
155758,18,-30
155799,12,-30
155840,11,-30
155884,29,-30
155924,56,30
155964,67,30
156005,75,30
156045,75,30
156086,74,30
156126,72,30
156167,68,30
156207,66,30
156247,60,30
156288,52,30
156332,47,30
156375,33,-30
156415,17,-30
156455,13,-30
156495,14,-30
156536,31,-30
156576,57,30
156617,69,30
156657,76,30
156704,77,30
156744,76,30
156784,70,30
156824,65,30
156865,59,30
156905,50,30
