time,color,angle
185954,33,-30
185997,60,30
186038,72,30
186082,80,30
186126,80,30
186167,78,30
186209,71,30
186253,62,30
186294,56,30
186335,49,30
186375,38,-30
186415,22,-30
186455,12,-30
186496,11,-30
186537,24,-30
186579,56,30
186622,69,30
186670,79,30
186713,78,30
186754,77,30
186794,71,30
186835,68,30
186876,60,30
186916,52,30
186957,35,-30
186998,21,-30
187039,14,-30
187088,13,-30
187128,21,-30
187169,40,0
187213,56,30
187254,65,30
187294,66,30
187334,67,30
187374,66,30
187415,64,30
187455,62,30
187496,59,30
187536,45,30
187577,34,-30
187617,30,-30
187657,19,-30
187697,18,-30
187737,30,-30
187777,53,30
187818,67,30
187864,73,30
187904,72,30
187945,71,30
187987,69,30
188027,67,30
188068,63,30
188109,55,30
188153,43,30
188194,29,-30
188239,20,-30
188283,13,-30
188324,12,-30
188365,26,-30
188414,52,30
188455,64,30
188495,69,30
188536,70,30
188577,70,30
188617,71,30
188659,69,30
188703,68,30
188744,55,30
188784,41,30
188824,32,-30
188864,23,-30
188904,18,-30
188945,18,-30
188988,26,-30
189029,54,30
189074,66,30
189118,44,30
189161,41,30
189201,55,30
189245,67,30
189286,69,30
189327,66,30
189368,62,30
189408,52,30
189448,45,30
189488,38,-30
189528,32,-30
189568,24,-30
189612,25,-30
189653,37,-30
189695,53,30
189736,61,30
189776,65,30
189816,65,30
189857,63,30
189898,61,30
189938,56,30
189982,55,30
190024,42,30
190065,32,-30
