time,color,angle
206658,36,-30
206699,48,30
206740,57,30
206784,65,30
206824,66,30
206868,54,30
206911,41,30
206956,29,-30
206997,21,-30
207044,11,-30
207084,13,-30
207125,26,-30
207165,37,-30
207206,51,30
207246,61,30
207287,68,30
207328,68,30
207368,60,30
207409,51,30
207453,35,-30
207494,24,-30
207535,17,-30
207576,17,-30
207617,33,-30
207658,49,30
207699,54,30
207740,62,30
207784,59,30
207825,49,30
207867,34,-30
207911,29,-30
207951,21,-30
207994,19,-30
208037,38,-30
208077,49,30
208117,57,30
208159,65,30
208200,62,30
208244,55,30
208284,39,-30
208324,25,-30
208366,19,-30
208407,16,-30
208454,34,-30
208495,48,30
208535,58,30
208575,65,30
208616,66,30
208657,62,30
208698,58,30
208738,48,30
208778,32,-30
208818,17,-30
208858,13,-30
208903,13,-30
208944,32,-30
208985,58,30
209026,66,30
209066,67,30
209106,64,30
209149,57,30
209189,48,30
209229,39,-30
209269,28,-30
209313,23,-30
209354,17,-30
209394,24,-30
209435,35,-30
209476,51,30
209517,62,30
209558,66,30
209598,66,30
209642,65,30
209684,65,30
209725,60,30
209766,57,30
209807,44,30
209849,34,-30
209893,23,-30
209934,14,-30
209974,12,-30
210018,22,-30
210063,38,-30
210104,53,30
210145,59,30
210185,64,30
210226,61,30
210267,61,30
210308,60,30
210352,59,30
210394,57,30
210435,55,30
210475,52,30
210515,41,30
210555,29,-30
210595,19,-30
210635,13,-30
210675,11,-30
210719,19,-30
210759,46,30
