time,color,angle
245351,48,10
245391,44,10
245435,42,10
245476,36,-10
245516,31,-10
245556,24,-10
245597,25,-10
245638,31,-10
245681,37,-10
245721,41,10
245765,44,10
245806,49,10
245847,48,10
245888,42,10
245929,36,-10
245969,33,-10
246009,30,-10
246050,31,-10
246090,37,-10
246130,41,10
246170,43,10
246211,47,10
246252,42,10
246296,44,10
246338,40,0
246379,33,-10
246420,36,-10
246461,44,10
246507,49,10
246547,47,10
246587,44,10
246627,41,10
246667,35,-10
246707,32,-10
246747,29,-10
246787,31,-10
246828,34,-10
246870,38,-10
246910,40,0
246954,44,10
246996,45,10
247036,45,10
247076,41,10
247125,36,-10
247165,30,-10
247209,29,-10
247249,31,-10
247291,37,-10
247335,43,10
247376,46,10
247417,52,10
247457,50,10
247499,46,10
247539,37,-10
247580,33,-10
247621,27,-10
247664,30,-10
247707,37,-10
247748,40,0
247788,44,10
247829,51,10
247869,46,10
247910,42,10
247951,33,-10
247995,28,-10
248036,24,-10
248086,29,-10
248127,36,-10
248168,40,0
248209,47,10
248249,48,10
248291,49,10
248332,43,10
248373,36,-10
248416,31,-10
248456,28,-10
248497,33,-10
248537,38,-10
248578,43,10
248619,47,10
248659,49,10
248700,46,10
248740,39,-10
248781,36,-10
248825,34,-10
248865,39,-10
248912,46,10
248956,48,10
248997,51,10
249037,49,10
249078,45,10
249119,42,10
249159,36,-10
249199,31,-10
249239,28,-10
249279,30,-10
249320,38,-10
249361,41,10
249408,45,10
249449,47,10
