time,color,angle
335367,6,-50
335408,16,-50
335449,49,50
335490,69,50
335530,72,50
335575,72,50
335616,73,50
335660,75,50
335700,73,50
335742,56,50
335786,35,-50
335826,19,-50
335867,14,-50
335907,9,-50
335947,14,-50
335987,49,50
336035,78,50
336077,80,50
336118,83,50
336158,82,50
336198,82,50
336238,79,50
336278,59,50
336320,31,-50
336360,15,-50
336404,15,-50
336445,19,-50
336495,24,-50
336536,49,50
336578,65,50
336618,74,50
336658,74,50
336701,81,50
336742,75,50
336782,43,50
336822,16,-50
336865,6,-50
336905,13,-50
336947,13,-50
336988,6,-50
337029,7,-50
337070,28,-50
337110,57,50
337154,73,50
337195,79,50
337238,80,50
337282,77,50
337326,72,50
337367,62,50
337408,48,50
337449,22,-50
337490,11,-50
337530,6,-50
337575,6,-50
337616,11,-50
337656,38,-50
337697,60,50
337738,70,50
337779,74,50
337819,73,50
337860,71,50
337904,71,50
337945,67,50
337988,51,50
338029,35,-50
338069,14,-50
338109,6,-50
338150,5,-50
338194,6,-50
338234,25,-50
338275,57,50
338316,66,50
338356,70,50
338397,70,50
338437,68,50
338478,66,50
338518,64,50
338558,55,50
338598,35,-50
338638,16,-50
338678,8,-50
338718,6,-50
338758,9,-50
338800,33,-50
338840,55,50
338880,64,50
338925,68,50
338966,68,50
339006,67,50
339047,67,50
339088,67,50
339130,65,50
339170,49,50
339212,28,-50
339256,12,-50
339297,6,-50
339344,5,-50
339386,17,-50
339428,51,50
339471,62,50
