time,color,angle
331226,29,-50
331268,13,-50
331308,7,-50
331349,6,-50
331390,8,-50
331435,24,-50
331476,52,50
331520,60,50
331561,66,50
331602,69,50
331645,64,50
331686,56,50
331728,35,-50
331770,16,-50
331810,6,-50
331850,5,-50
331895,7,-50
331935,15,-50
331978,48,50
332019,69,50
332063,73,50
332105,69,50
332146,66,50
332187,67,50
332228,57,50
332268,41,50
332308,26,-50
332348,18,-50
332388,17,-50
332429,15,-50
332469,12,-50
332510,11,-50
332552,33,-50
332595,55,50
332636,65,50
332677,72,50
332718,72,50
332764,72,50
332805,71,50
332846,62,50
332887,41,50
332928,19,-50
332968,9,-50
333009,5,-50
333049,5,-50
333090,5,-50
333134,11,-50
333174,44,50
333221,68,50
333265,75,50
333306,74,50
333346,74,50
333386,71,50
333430,60,50
333474,39,-50
333515,17,-50
333555,7,-50
333596,5,-50
333638,6,-50
333682,30,-50
333725,67,50
333765,75,50
333806,75,50
333846,75,50
333886,74,50
333926,74,50
333967,74,50
334008,73,50
334048,61,50
334088,41,50
334129,14,-50
334169,6,-50
334209,6,-50
334250,5,-50
334294,5,-50
334335,16,-50
334375,52,50
334416,67,50
334458,73,50
334498,74,50
334539,73,50
334579,73,50
334620,70,50
334660,54,50
334700,33,-50
334745,17,-50
334788,10,-50
334830,7,-50
334870,18,-50
334910,50,50
334955,68,50
334995,70,50
335035,69,50
335076,68,50
335116,67,50
335156,66,50
335197,53,50
335241,37,-50
335286,15,-50
335326,7,-50
