time,color,angle
310032,20,-30
310072,20,-30
310114,32,-30
310154,48,30
310194,62,30
310236,66,30
310277,67,30
310317,56,30
310357,35,-30
310398,19,-30
310438,11,-30
310478,10,-30
310522,20,-30
310564,34,-30
310604,50,30
310647,61,30
310687,66,30
310729,69,30
310774,63,30
310815,49,30
310855,33,-30
310896,23,-30
310936,16,-30
310977,12,-30
311017,25,-30
311058,41,30
311099,55,30
311146,65,30
311187,62,30
311227,47,30
311268,29,-30
311308,19,-30
311352,10,-30
311394,11,-30
311434,21,-30
311474,37,-30
311515,51,30
311555,63,30
311596,68,30
311637,65,30
311677,57,30
311717,46,30
311757,40,0
311798,32,-30
311842,24,-30
311888,21,-30
311929,29,-30
311972,46,30
312014,51,30
312055,56,30
312095,56,30
312135,47,30
312175,33,-30
312216,23,-30
312263,14,-30
312307,22,-30
312349,38,-30
312391,49,30
312434,54,30
312475,57,30
312517,56,30
312561,49,30
312604,41,30
312644,36,-30
312685,27,-30
312726,20,-30
312776,19,-30
312816,29,-30
312856,34,-30
312897,44,30
312937,50,30
312978,55,30
313019,54,30
313063,49,30
313111,40,0
313154,32,-30
313197,22,-30
313244,20,-30
313284,29,-30
313325,39,-30
313366,45,30
313407,52,30
313447,57,30
313487,58,30
313527,55,30
313574,48,30
313614,38,-30
313655,26,-30
313696,18,-30
313737,16,-30
313778,23,-30
313819,42,30
313859,53,30
313899,58,30
313941,64,30
313984,61,30
314025,50,30
314065,38,-30
314105,23,-30
314146,18,-30
