time,color,angle
202845,78,50
202885,73,50
202926,46,50
202966,21,-50
203008,16,-50
203049,9,-50
203089,9,-50
203130,7,-50
203170,6,-50
203210,15,-50
203255,36,-50
203296,62,50
203337,67,50
203378,71,50
203424,69,50
203464,69,50
203507,67,50
203547,59,50
203588,38,-50
203628,17,-50
203668,6,-50
203709,6,-50
203755,6,-50
203795,29,-50
203836,52,50
203876,66,50
203918,70,50
203962,71,50
204005,69,50
204047,63,50
204087,42,50
204128,26,-50
204169,9,-50
204209,5,-50
204249,5,-50
204289,5,-50
204329,16,-50
204370,39,-50
204410,59,50
204454,69,50
204495,75,50
204536,74,50
204576,74,50
204616,70,50
204656,56,50
204696,30,-50
204738,14,-50
204782,5,-50
204822,5,-50
204862,5,-50
204905,8,-50
204946,43,50
204988,64,50
205029,75,50
205072,76,50
205115,72,50
205156,65,50
205197,39,-50
205238,12,-50
205282,6,-50
205325,6,-50
205366,5,-50
205407,24,-50
205449,46,50
205490,59,50
205530,68,50
205570,71,50
205610,70,50
205654,69,50
205695,42,50
205736,20,-50
205776,6,-50
205816,5,-50
205857,5,-50
205899,4,-50
205939,5,-50
205986,24,-50
206026,46,50
206066,60,50
206106,70,50
206147,69,50
206188,68,50
206229,60,50
206269,46,50
206309,36,-50
206350,22,-50
206392,13,-50
206435,14,-50
206476,11,-50
206516,12,-50
206557,34,-50
206598,50,50
206638,51,50
206678,57,50
206725,62,50
206766,64,50
206806,60,50
206847,44,50
206887,28,-50
206927,17,-50
