time,color,angle
302226,5,-50
302269,7,-50
302313,28,-50
302354,50,50
302397,60,50
302442,68,50
302485,68,50
302526,66,50
302566,58,50
302608,43,50
302649,27,-50
302689,12,-50
302729,5,-50
302770,5,-50
302811,7,-50
302855,19,-50
302896,45,50
302936,55,50
302983,66,50
303025,69,50
303066,65,50
303106,54,50
303146,38,-50
303186,22,-50
303227,11,-50
303268,7,-50
303309,14,-50
303349,31,-50
303392,44,50
303435,64,50
303476,70,50
303518,71,50
303561,70,50
303605,59,50
303645,48,50
303688,23,-50
303729,12,-50
303769,5,-50
303809,5,-50
303854,9,-50
303896,26,-50
303936,53,50
303978,64,50
304018,72,50
304058,72,50
304099,71,50
304139,68,50
304179,52,50
304223,31,-50
304270,17,-50
304310,9,-50
304350,9,-50
304390,19,-50
304432,51,50
304477,67,50
304517,70,50
304558,71,50
304599,69,50
304639,65,50
304684,54,50
304726,33,-50
304766,16,-50
304806,8,-50
304847,6,-50
304888,17,-50
304930,46,50
304970,68,50
305010,72,50
305050,73,50
305092,70,50
305133,72,50
305178,72,50
305218,53,50
305258,26,-50
305299,10,-50
305339,6,-50
305380,6,-50
305425,9,-50
305469,35,-50
305509,61,50
305549,68,50
305590,69,50
305635,69,50
305676,68,50
305718,69,50
305760,70,50
305805,69,50
305845,61,50
305886,45,50
305926,24,-50
305966,13,-50
306007,6,-50
306047,6,-50
306088,10,-50
306128,37,-50
306168,66,50
306208,72,50
306248,74,50
306290,73,50
306330,73,50
