time,color,angle
276945,56,30
276986,65,30
277027,63,30
277069,58,30
277109,58,30
277149,45,30
277189,23,-30
277229,15,-30
277273,5,-30
277314,8,-30
277355,16,-30
277399,23,-30
277442,35,-30
277484,51,30
277524,64,30
277564,68,30
277605,68,30
277647,65,30
277687,53,30
277728,45,30
277772,29,-30
277814,18,-30
277854,9,-30
277894,9,-30
277939,17,-30
277983,33,-30
278024,43,30
278065,54,30
278106,68,30
278147,68,30
278187,60,30
278227,50,30
278267,41,30
278307,29,-30
278347,13,-30
278387,7,-30
278427,6,-30
278468,7,-30
278509,14,-30
278553,31,-30
278595,56,30
278636,69,30
278677,75,30
278717,74,30
278758,62,30
278802,36,-30
278843,30,-30
278885,25,-30
278925,25,-30
278965,30,-30
279006,52,30
279047,68,30
279088,71,30
279129,71,30
279169,65,30
279213,46,30
279253,41,30
279294,27,-30
279335,14,-30
279375,8,-30
279417,8,-30
279457,15,-30
279498,29,-30
279538,40,0
279578,55,30
279619,66,30
279659,67,30
279699,51,30
279739,30,-30
279784,16,-30
279826,11,-30
279874,17,-30
279915,36,-30
279959,48,30
280000,60,30
280044,66,30
280084,67,30
280124,61,30
280165,53,30
280205,40,0
280245,30,-30
280285,24,-30
280325,24,-30
280365,25,-30
280405,41,30
280446,55,30
280487,63,30
280527,63,30
280568,54,30
280609,39,-30
280649,26,-30
280694,15,-30
280735,16,-30
280776,24,-30
280823,40,0
280864,56,30
280904,67,30
280945,70,30
280986,63,30
281030,45,30
