time,color,angle
78594,69,40
78638,66,40
78679,60,40
78719,49,40
78760,33,-40
78801,15,-40
78842,11,-40
78883,7,-40
78923,11,-40
78963,24,-40
79008,43,40
79049,61,40
79093,68,40
79137,70,40
79178,68,40
79219,56,40
79263,41,40
79303,25,-40
79343,9,-40
79383,5,-40
79427,5,-40
79468,6,-40
79509,13,-40
79549,29,-40
79589,42,40
79639,66,40
79679,70,40
79719,72,40
79759,70,40
79799,56,40
79839,46,40
79883,20,-40
79925,8,-40
79968,5,-40
80010,5,-40
80050,7,-40
80090,13,-40
80131,34,-40
80172,54,40
80213,65,40
80253,71,40
80297,73,40
80338,70,40
80379,67,40
80424,53,40
80468,32,-40
80508,13,-40
80551,6,-40
80592,5,-40
80633,8,-40
80674,16,-40
80718,32,-40
80761,58,40
80803,70,40
80847,74,40
80888,75,40
80929,76,40
80970,75,40
81011,71,40
81051,55,40
81091,28,-40
81132,12,-40
81172,5,-40
81212,6,-40
81252,5,-40
81297,14,-40
81338,34,-40
81381,56,40
81421,72,40
81462,80,40
81506,80,40
81548,77,40
81589,66,40
81630,52,40
81671,32,-40
81712,11,-40
81753,7,-40
81794,6,-40
81835,9,-40
81879,20,-40
81919,36,-40
81960,52,40
82000,66,40
82041,69,40
82087,68,40
82128,68,40
82172,66,40
82213,63,40
82253,48,40
82297,26,-40
82338,8,-40
82378,7,-40
82418,6,-40
82458,16,-40
82499,12,-40
82540,22,-40
82581,43,40
82621,64,40
82662,69,40
82707,72,40
