time,color,angle
153205,9,-50
153246,6,-50
153294,6,-50
153337,9,-50
153378,30,-50
153419,58,50
153459,72,50
153499,77,50
153540,77,50
153585,76,50
153626,70,50
153667,54,50
153710,26,-50
153750,10,-50
153794,5,-50
153835,5,-50
153875,6,-50
153915,11,-50
153955,31,-50
153996,52,50
154036,68,50
154076,75,50
154116,75,50
154159,73,50
154200,72,50
154241,58,50
154285,31,-50
154325,10,-50
154365,5,-50
154406,5,-50
154450,6,-50
154494,13,-50
154552,50,50
154595,67,50
154635,76,50
154676,77,50
154716,73,50
154756,64,50
154796,44,50
154837,23,-50
154878,9,-50
154918,5,-50
154960,5,-50
155002,6,-50
155045,18,-50
155086,35,-50
155134,54,50
155175,68,50
155216,73,50
155256,74,50
155296,73,50
155339,74,50
155380,67,50
155425,40,0
155466,12,-50
155507,6,-50
155548,5,-50
155590,7,-50
155631,10,-50
155676,35,-50
155717,55,50
155757,66,50
155797,72,50
155838,72,50
155878,70,50
155918,66,50
155959,56,50
155999,41,50
156039,19,-50
156080,13,-50
156120,5,-50
156160,5,-50
156204,5,-50
156245,15,-50
156286,31,-50
156326,52,50
156367,67,50
156408,72,50
156449,72,50
156493,69,50
156534,64,50
156576,50,50
156617,29,-50
156664,13,-50
156708,6,-50
156750,5,-50
156794,8,-50
156836,26,-50
156876,36,-50
156916,57,50
156956,65,50
156996,69,50
157036,69,50
157076,68,50
157116,66,50
157156,58,50
157196,43,50
157236,21,-50
157277,11,-50
157318,4,-50
