time,color,angle
235820,17,-40
235860,39,-40
235908,56,40
235950,63,40
235991,69,40
236035,70,40
236078,67,40
236119,55,40
236160,40,0
236201,24,-40
236242,13,-40
236282,10,-40
236323,15,-40
236368,30,-40
236409,50,40
236449,62,40
236489,69,40
236529,70,40
236576,67,40
236619,61,40
236661,51,40
236704,25,-40
236748,9,-40
236788,5,-40
236829,5,-40
236869,5,-40
236910,9,-40
236950,21,-40
236991,42,40
237031,63,40
237071,72,40
237111,73,40
237151,72,40
237191,61,40
237232,40,0
237277,18,-40
237318,12,-40
237358,8,-40
237399,14,-40
237439,33,-40
237479,54,40
237520,68,40
237561,74,40
237602,77,40
237643,75,40
237687,71,40
237728,50,40
237768,30,-40
237808,14,-40
237852,8,-40
237898,6,-40
237939,10,-40
237979,27,-40
238019,48,40
238060,58,40
238101,67,40
238142,69,40
238182,62,40
238223,46,40
238267,26,-40
238308,12,-40
238349,8,-40
238390,6,-40
238430,12,-40
238471,25,-40
238511,55,40
238553,56,40
238597,62,40
238638,64,40
238679,59,40
238721,43,40
238761,22,-40
238801,8,-40
238841,6,-40
238881,6,-40
238922,6,-40
238963,21,-40
239007,42,40
239048,53,40
239089,62,40
239129,65,40
239169,57,40
239209,47,40
239255,31,-40
239298,16,-40
239339,9,-40
239379,8,-40
239420,16,-40
239461,37,-40
239502,53,40
239543,63,40
239583,65,40
239627,63,40
239668,64,40
239708,64,40
239749,61,40
239789,54,40
239830,45,40
239871,31,-40
239913,14,-40
