time,color,angle
116725,49,20
116765,36,-20
116806,30,-20
116847,25,-20
116888,27,-20
116932,43,20
116977,51,20
117018,57,20
117058,54,20
117098,44,20
117138,36,-20
117179,27,-20
117219,22,-20
117260,26,-20
117305,39,-20
117348,48,20
117388,52,20
117429,57,20
117470,55,20
117510,47,20
117551,39,-20
117591,33,-20
117635,28,-20
117676,31,-20
117717,40,0
117758,48,20
117798,56,20
117839,56,20
117879,47,20
117920,39,-20
117966,31,-20
118007,28,-20
118047,28,-20
118087,35,-20
118128,42,20
118169,46,20
118211,52,20
118255,49,20
118296,42,20
118336,32,-20
118377,25,-20
118418,22,-20
118460,24,-20
118500,31,-20
118540,42,20
118581,50,20
118625,54,20
118666,52,20
118706,45,20
118753,39,-20
118796,28,-20
118837,22,-20
118878,27,-20
118918,36,-20
118958,42,20
119006,46,20
119046,47,20
119087,42,20
119127,33,-20
119167,28,-20
119211,21,-20
119255,26,-20
119295,35,-20
119335,43,20
119375,47,20
119416,53,20
119457,51,20
119497,49,20
119537,42,20
119581,34,-20
119626,24,-20
119667,20,-20
119707,20,-20
119750,26,-20
119793,33,-20
119836,42,20
119876,48,20
119916,53,20
119957,52,20
119997,48,20
120037,44,20
120081,31,-20
120125,22,-20
120165,19,-20
120207,23,-20
120247,32,-20
120288,43,20
120332,49,20
120375,57,20
120416,57,20
120460,39,-20
120501,32,-20
120545,27,-20
120587,39,-20
120627,51,20
120675,61,20
120716,63,20
120757,55,20
120801,40,0
120845,29,-20
