time,color,angle
281494,6,-50
281538,5,-50
281580,13,-50
281620,40,0
281664,62,50
281706,66,50
281747,67,50
281788,66,50
281828,64,50
281868,58,50
281908,38,-50
281949,28,-50
281989,18,-50
282033,18,-50
282075,41,50
282116,63,50
282156,71,50
282197,70,50
282238,70,50
282279,72,50
282319,72,50
282360,53,50
282404,19,-50
282445,8,-50
282486,6,-50
282527,6,-50
282573,6,-50
282613,37,-50
282656,74,50
282696,76,50
282737,75,50
282778,74,50
282819,72,50
282860,74,50
282905,78,50
282946,77,50
282986,62,50
283027,36,-50
283068,14,-50
283109,9,-50
283149,14,-50
283190,27,-50
283235,59,50
283276,69,50
283316,69,50
283356,69,50
283398,68,50
283439,68,50
283480,68,50
283521,66,50
283565,52,50
283606,31,-50
283646,15,-50
283686,6,-50
283726,5,-50
283768,6,-50
283809,31,-50
283853,65,50
283895,70,50
283936,73,50
283976,74,50
284017,75,50
284057,77,50
284099,75,50
284139,54,50
284180,24,-50
284221,14,-50
284262,6,-50
284305,5,-50
284346,5,-50
284394,16,-50
284435,52,50
284475,71,50
284515,77,50
284555,77,50
284605,77,50
284646,76,50
284686,56,50
284726,27,-50
284766,7,-50
284806,6,-50
284846,5,-50
284887,5,-50
284927,17,-50
284968,56,50
285009,71,50
285052,75,50
285095,75,50
285136,74,50
285177,69,50
285217,51,50
285258,35,-50
285299,14,-50
285339,6,-50
285380,5,-50
285420,8,-50
285460,27,-50
285500,45,50
285544,58,50
285585,63,50
