time,color,angle
293907,20,-50
293948,48,50
293991,63,50
294035,72,50
294076,74,50
294116,69,50
294157,55,50
294198,34,-50
294239,18,-50
294279,7,-50
294320,5,-50
294364,9,-50
294405,33,-50
294446,60,50
294487,71,50
294528,77,50
294569,78,50
294609,76,50
294652,66,50
294695,44,50
294736,20,-50
294778,9,-50
294820,5,-50
294860,5,-50
294900,5,-50
294944,9,-50
294985,23,-50
295036,54,50
295077,68,50
295117,72,50
295157,72,50
295204,71,50
295245,72,50
295286,62,50
295327,28,-50
295368,10,-50
295408,5,-50
295450,5,-50
295495,5,-50
295536,19,-50
295576,35,-50
295616,46,50
295656,60,50
295704,63,50
295746,62,50
295786,61,50
295826,55,50
295867,44,50
295907,22,-50
295947,11,-50
295988,5,-50
296029,4,-50
296073,5,-50
296115,13,-50
296156,40,0
296204,61,50
296247,72,50
296291,72,50
296335,70,50
296376,60,50
296417,33,-50
296458,17,-50
296505,8,-50
296546,6,-50
296586,14,-50
296632,30,-50
296676,57,50
296716,62,50
296764,68,50
296805,67,50
296845,65,50
296885,59,50
296926,45,50
296966,29,-50
297006,14,-50
297046,8,-50
297087,5,-50
297127,6,-50
297167,18,-50
297207,38,-50
297248,49,50
297289,62,50
297330,66,50
297374,67,50
297415,65,50
297456,61,50
297497,46,50
297539,25,-50
297584,10,-50
297625,5,-50
297666,5,-50
297707,6,-50
297748,17,-50
297789,31,-50
297829,47,50
297869,58,50
297909,65,50
297949,66,50
297990,64,50
298035,64,50
