time,color,angle
132084,72,30
132124,72,30
132165,72,30
132206,72,30
132248,71,30
132292,70,30
132334,65,30
132375,60,30
132416,51,30
132456,39,-30
132499,23,-30
132542,19,-30
132584,19,-30
132625,44,30
132665,65,30
132706,69,30
132750,64,30
132793,61,30
132835,62,30
132876,57,30
132918,52,30
132959,40,0
133004,24,-30
133045,14,-30
133086,14,-30
133126,24,-30
133167,47,30
133207,61,30
133247,72,30
133288,73,30
133328,74,30
133368,73,30
133409,69,30
133453,63,30
133494,42,30
133535,26,-30
133576,12,-30
133617,8,-30
133657,8,-30
133698,16,-30
133744,32,-30
133785,53,30
133833,63,30
133874,66,30
133914,64,30
133955,61,30
133996,55,30
134037,46,30
134079,37,-30
134119,27,-30
134164,22,-30
134205,20,-30
134246,33,-30
134286,54,30
134327,62,30
134368,64,30
134409,62,30
134453,60,30
134493,56,30
134536,53,30
134576,46,30
134616,35,-30
134657,25,-30
134697,19,-30
134737,17,-30
134777,25,-30
134818,39,-30
134862,48,30
134902,55,30
134942,59,30
134985,59,30
135025,53,30
135066,46,30
135106,36,-30
135146,25,-30
135187,16,-30
135228,16,-30
135268,30,-30
135313,45,30
135354,53,30
135394,56,30
135435,57,30
135476,52,30
135516,48,30
135557,45,30
135598,34,-30
135638,24,-30
135679,13,-30
135722,12,-30
135764,19,-30
135805,34,-30
135846,43,30
135886,49,30
135927,59,30
135968,58,30
136008,51,30
136048,45,30
136089,31,-30
136130,26,-30
136174,20,-30
