time,color,angle
273358,37,-10
273406,33,-10
273449,28,-10
273491,37,-10
273535,40,0
273575,44,10
273618,52,10
273659,51,10
273699,45,10
273741,42,10
273784,30,-10
273826,26,-10
273867,24,-10
273907,30,-10
273947,36,-10
273988,40,0
274028,43,10
274068,48,10
274109,43,10
274150,42,10
274191,39,-10
274235,36,-10
274276,34,-10
274317,32,-10
274365,40,0
274406,41,10
274447,45,10
274490,42,10
274530,39,-10
274571,35,-10
274611,31,-10
274655,36,-10
274696,40,0
274737,48,10
274777,51,10
274817,49,10
274858,45,10
274898,37,-10
274939,28,-10
274979,26,-10
275021,31,-10
275061,44,10
275101,56,10
275148,59,10
275191,53,10
275235,42,10
275282,34,-10
275324,27,-10
275367,22,-10
275407,26,-10
275450,39,-10
275490,45,10
275530,48,10
275573,52,10
275618,42,10
275659,32,-10
275699,31,-10
275740,28,-10
275780,30,-10
275821,38,-10
275865,44,10
275906,54,10
275946,57,10
275986,53,10
276026,46,10
276067,39,-10
276107,34,-10
276148,28,-10
276189,33,-10
276236,42,10
276277,47,10
276318,50,10
276359,47,10
276400,41,10
276440,37,-10
276480,33,-10
276520,29,-10
276561,33,-10
276601,40,0
276646,46,10
276686,46,10
276727,45,10
276767,43,10
276807,37,-10
276847,31,-10
276887,29,-10
276929,35,-10
276969,40,0
277009,44,10
277049,45,10
277089,44,10
277130,38,-10
277170,35,-10
277214,32,-10
277256,34,-10
277297,41,10
277338,43,10
277378,45,10
277418,43,10
277459,35,-10
