time,color,angle
221664,35,-10
221706,36,-10
221747,42,10
221788,43,10
221828,45,10
221868,43,10
221908,37,-10
221948,37,-10
221988,32,-10
222030,33,-10
222073,36,-10
222117,41,10
222157,43,10
222197,44,10
222237,40,0
222277,35,-10
222321,33,-10
222361,35,-10
222405,38,-10
222446,40,0
222487,43,10
222528,46,10
222569,47,10
222609,44,10
222650,41,10
222690,40,0
222731,34,-10
222776,31,-10
222817,33,-10
222858,38,-10
222901,41,10
222945,46,10
222986,47,10
223026,45,10
223067,43,10
223107,38,-10
223148,36,-10
223189,31,-10
223231,31,-10
223274,38,-10
223316,41,10
223356,43,10
223397,46,10
223438,43,10
223478,42,10
223519,36,-10
223559,33,-10
223599,30,-10
223641,33,-10
223685,38,-10
223726,44,10
223766,47,10
223807,49,10
223847,45,10
223887,41,10
223929,38,-10
223969,36,-10
224009,33,-10
224050,37,-10
224094,45,10
224136,51,10
224176,52,10
224217,48,10
224257,44,10
224297,41,10
224337,37,-10
224377,31,-10
224418,27,-10
224459,29,-10
224506,37,-10
224547,42,10
224589,46,10
224629,46,10
224670,42,10
224711,36,-10
224755,33,-10
224796,37,-10
224836,41,10
224881,42,10
224925,38,-10
224966,33,-10
225006,29,-10
225046,37,-10
225087,43,10
225127,45,10
225167,47,10
225208,43,10
225249,37,-10
225295,32,-10
225337,31,-10
225377,35,-10
225418,42,10
225459,48,10
225500,51,10
225540,47,10
225580,42,10
225620,35,-10
225660,30,-10
225700,26,-10
225745,30,-10
