time,color,angle
198714,18,-50
198757,46,50
198797,61,50
198838,69,50
198879,70,50
198919,71,50
198959,69,50
199000,46,50
199044,19,-50
199085,6,-50
199125,5,-50
199165,5,-50
199206,5,-50
199250,8,-50
199294,25,-50
199335,52,50
199376,69,50
199417,76,50
199458,75,50
199498,71,50
199538,70,50
199578,60,50
199618,37,-50
199659,16,-50
199699,10,-50
199739,8,-50
199779,7,-50
199823,11,-50
199865,44,50
199908,68,50
199950,74,50
199993,74,50
200035,72,50
200075,68,50
200116,47,50
200156,20,-50
200197,7,-50
200237,5,-50
200278,5,-50
200318,5,-50
200358,13,-50
200399,33,-50
200444,49,50
200485,65,50
200526,71,50
200566,70,50
200606,70,50
200647,68,50
200688,58,50
200729,35,-50
200769,16,-50
200814,5,-50
200855,5,-50
200895,5,-50
200936,21,-50
200976,56,50
201024,69,50
201064,72,50
201106,73,50
201146,72,50
201188,66,50
201229,45,50
201269,18,-50
201309,8,-50
201350,5,-50
201394,5,-50
201435,4,-50
201476,5,-50
201517,14,-50
201558,41,50
201598,70,50
201638,80,50
201678,79,50
201718,79,50
201758,77,50
201799,46,50
201839,12,-50
201880,6,-50
201921,6,-50
201964,5,-50
202005,5,-50
202048,6,-50
202089,27,-50
202129,63,50
202170,77,50
202214,79,50
202255,79,50
202300,77,50
202340,75,50
202384,61,50
202424,34,-50
202466,13,-50
202507,6,-50
202549,5,-50
202595,5,-50
202635,13,-50
202676,40,0
202719,59,50
202760,68,50
202801,72,50
