time,color,angle
70134,39,-20
70177,47,20
70219,55,20
70262,58,20
70306,55,20
70347,48,20
70390,39,-20
70433,32,-20
70473,28,-20
70516,32,-20
70556,43,20
70597,54,20
70637,58,20
70677,55,20
70721,47,20
70765,39,-20
70808,30,-20
70849,24,-20
70889,31,-20
70929,41,20
70969,47,20
71009,50,20
71049,45,20
71090,34,-20
71131,27,-20
71176,21,-20
71223,30,-20
71265,40,0
71306,49,20
71347,53,20
81329,49,20
81369,46,20
81411,43,20
81455,34,-20
81495,26,-20
81536,19,-20
81577,20,-20
81618,30,-20
81659,36,-20
81699,44,20
81739,49,20
81779,52,20
81820,57,20
81864,55,20
81906,53,20
81946,49,20
81987,45,20
82028,42,20
82069,34,-20
82110,32,-20
82150,27,-20
82190,29,-20
82231,37,-20
82275,48,20
82316,58,20
82356,65,20
82399,64,20
82439,58,20
82486,50,20
82527,41,20
82567,31,-20
82607,21,-20
82648,14,-20
82689,18,-20
82730,26,-20
82770,37,-20
82811,40,0
82851,51,20
82891,62,20
82931,62,20
82975,57,20
83016,52,20
83057,46,20
83097,43,20
83140,31,-20
83180,24,-20
83221,19,-20
83265,17,-20
83306,25,-20
83347,28,-20
83387,41,20
83434,51,20
83475,53,20
83516,51,20
83556,36,-20
83597,28,-20
83638,19,-20
83678,22,-20
83719,31,-20
83760,47,20
83804,56,20
83846,65,20
83886,63,20
83931,53,20
83975,42,20
84016,33,-20
84057,23,-20
84097,17,-20
84137,19,-20
84177,30,-20
