time,color,angle
165597,12,-50
165637,6,-50
165678,5,-50
165718,7,-50
165758,27,-50
165799,55,50
165840,67,50
165884,67,50
165925,66,50
165966,66,50
166007,67,50
166048,68,50
166089,62,50
166129,53,50
166169,27,-50
166210,12,-50
166254,5,-50
166295,5,-50
166336,6,-50
166376,31,-50
166416,69,50
166456,74,50
166496,74,50
166537,75,50
166581,74,50
166625,76,50
166665,77,50
166706,72,50
166746,61,50
166786,40,0
166826,17,-50
166866,9,-50
166906,8,-50
166950,16,-50
166994,50,50
167034,53,50
167075,61,50
167115,69,50
167156,71,50
167196,67,50
167236,68,50
167283,62,50
167326,33,-50
167366,12,-50
167408,6,-50
167452,6,-50
167495,17,-50
167536,49,50
167576,65,50
167616,67,50
167656,67,50
167697,67,50
167737,68,50
167779,66,50
167819,46,50
167859,24,-50
167900,9,-50
167944,5,-50
167985,5,-50
168025,5,-50
168066,22,-50
168106,58,50
168148,74,50
168188,77,50
168229,77,50
168272,76,50
168316,76,50
168356,50,50
168396,24,-50
168437,13,-50
168479,6,-50
168524,5,-50
168565,9,-50
168605,36,-50
168647,65,50
168688,75,50
168729,79,50
168769,79,50
168809,78,50
168853,78,50
168895,57,50
168936,24,-50
168977,9,-50
169018,5,-50
169059,5,-50
169102,6,-50
169145,23,-50
169186,50,50
169226,66,50
169266,70,50
169307,71,50
169347,67,50
169388,63,50
169436,46,50
169476,30,-50
169516,19,-50
169560,10,-50
169604,7,-50
169645,12,-50
169686,30,-50
