time,color,angle
132411,21,-40
132451,13,-40
132491,11,-40
132531,19,-40
132571,53,40
132612,68,40
132657,74,40
132699,75,40
132741,75,40
132781,77,40
132821,71,40
132861,62,40
132908,55,40
132948,36,-40
132988,22,-40
133029,10,-40
133069,8,-40
133110,7,-40
133151,30,-40
133192,57,40
133234,67,40
133278,71,40
133318,71,40
133359,71,40
133399,71,40
133439,69,40
133479,67,40
133523,59,40
133567,38,-40
133608,22,-40
133649,12,-40
133690,9,-40
133733,23,-40
133774,51,40
133818,65,40
133858,70,40
133899,71,40
133939,67,40
133979,62,40
134019,57,40
134059,46,40
134099,30,-40
134140,16,-40
134181,9,-40
134222,7,-40
134263,10,-40
134303,30,-40
134343,51,40
134384,59,40
134428,67,40
134468,66,40
134509,62,40
134550,58,40
134591,49,40
134632,44,40
134676,28,-40
134718,13,-40
134759,8,-40
134802,7,-40
134847,13,-40
134888,27,-40
134928,42,40
134970,55,40
135011,62,40
135052,63,40
135098,59,40
135138,52,40
135179,45,40
135219,34,-40
135259,16,-40
135299,9,-40
135339,5,-40
135379,9,-40
135419,18,-40
135459,38,-40
135499,49,40
135540,60,40
135580,63,40
135622,64,40
135662,59,40
135702,52,40
135747,43,40
135798,27,-40
135838,19,-40
135879,13,-40
135920,10,-40
135961,14,-40
136002,28,-40
136047,44,40
136088,57,40
136129,65,40
136169,66,40
136209,62,40
136253,58,40
136297,54,40
136340,35,-40
136381,22,-40
136421,17,-40
136463,8,-40
136508,27,-40
