time,color,angle
248346,6,-50
248386,5,-50
248426,6,-50
248466,27,-50
248509,63,50
248553,70,50
248595,71,50
248636,70,50
248681,70,50
248725,71,50
248766,71,50
248807,64,50
248848,37,-50
248889,16,-50
248929,8,-50
248970,7,-50
249014,13,-50
249055,51,50
249096,75,50
249139,77,50
249180,80,50
249230,77,50
249275,80,50
249318,70,50
249362,43,50
249406,16,-50
249446,6,-50
249487,8,-50
249527,8,-50
249568,10,-50
249608,21,-50
249648,51,50
249689,59,50
249729,64,50
249770,69,50
249814,67,50
249855,64,50
249896,49,50
249944,24,-50
249985,14,-50
250025,5,-50
250076,4,-50
250118,8,-50
250162,22,-50
250205,55,50
250246,67,50
250290,69,50
250331,69,50
250375,69,50
250416,68,50
250456,68,50
250496,60,50
250537,34,-50
250578,18,-50
250618,10,-50
250658,6,-50
250699,9,-50
250743,30,-50
250785,62,50
250825,70,50
250866,71,50
250907,70,50
250950,69,50
250990,70,50
251030,69,50
251074,58,50
251115,38,-50
251156,17,-50
251196,7,-50
251237,6,-50
251278,9,-50
251322,29,-50
251365,61,50
251405,69,50
251446,71,50
251486,71,50
251526,71,50
251567,71,50
251607,71,50
251648,70,50
251692,61,50
251732,39,-50
251776,18,-50
251818,8,-50
251859,7,-50
251900,14,-50
251940,41,50
251981,62,50
252025,67,50
252065,67,50
252106,66,50
252147,66,50
252188,61,50
252230,38,-50
252270,21,-50
252310,12,-50
252350,10,-50
252394,24,-50
252436,56,50
252479,66,50
