time,color,angle
128291,75,40
128331,73,40
128371,64,40
128412,57,40
128453,31,-40
128496,21,-40
128539,8,-40
128579,13,-40
128619,20,-40
128659,32,-40
128701,60,40
128742,63,40
128782,70,40
128822,70,40
128863,67,40
128908,64,40
128948,50,40
128989,39,-40
129029,24,-40
129070,15,-40
129110,10,-40
129151,22,-40
129192,43,40
129238,63,40
129278,70,40
129318,69,40
129359,69,40
129399,70,40
129445,49,40
129488,29,-40
129529,19,-40
129570,8,-40
129611,7,-40
129652,10,-40
129692,31,-40
129732,54,40
129772,63,40
129812,69,40
129856,69,40
129898,67,40
129939,66,40
129980,59,40
130021,53,40
130063,43,40
130107,22,-40
130148,7,-40
130188,5,-40
130229,4,-40
130270,6,-40
130312,20,-40
130355,46,40
130398,62,40
130439,65,40
130479,68,40
130519,65,40
130559,62,40
130600,55,40
130640,48,40
130681,38,-40
130722,28,-40
130762,17,-40
130802,14,-40
130843,29,-40
130887,56,40
130928,61,40
130968,67,40
131009,66,40
131050,66,40
131090,65,40
131130,62,40
131171,53,40
131212,39,-40
131252,23,-40
131292,14,-40
131332,13,-40
131372,28,-40
131412,51,40
131453,62,40
131497,65,40
131538,65,40
131580,66,40
131622,66,40
131663,67,40
131703,60,40
131743,32,-40
131787,15,-40
131828,9,-40
131869,10,-40
131911,32,-40
131955,58,40
131999,72,40
132040,74,40
132080,74,40
132121,73,40
132162,74,40
132203,74,40
132248,73,40
132289,68,40
132329,52,40
132370,32,-40
