time,color,angle
193968,37,-10
194008,34,-10
194049,34,-10
194090,35,-10
194131,38,-10
194175,41,10
194216,46,10
194256,53,10
194297,52,10
194337,50,10
194385,44,10
194426,41,10
194467,34,-10
194507,29,-10
194547,26,-10
194587,26,-10
194633,31,-10
194676,34,-10
194717,37,-10
194757,40,0
194798,43,10
194838,46,10
194878,46,10
194919,43,10
194966,41,10
195007,37,-10
195047,37,-10
195087,34,-10
195128,36,-10
195175,41,10
195216,44,10
195257,47,10
195297,45,10
195337,41,10
195377,38,-10
195417,33,-10
195457,30,-10
195499,31,-10
195543,39,-10
195586,44,10
195635,47,10
195676,48,10
195717,46,10
195757,42,10
195803,33,-10
195846,28,-10
195887,25,-10
195928,28,-10
195969,37,-10
196013,43,10
196056,48,10
196097,52,10
196137,46,10
196177,39,-10
196219,34,-10
196259,33,-10
196299,39,-10
196339,42,10
196379,46,10
196421,50,10
196465,49,10
196505,41,10
196546,37,-10
196587,33,-10
196628,32,-10
196668,39,-10
196710,42,10
196750,45,10
196791,44,10
196831,44,10
196875,43,10
196916,41,10
196956,32,-10
196997,28,-10
197037,28,-10
197079,25,-10
197126,28,-10
197166,31,-10
197207,38,-10
197247,41,10
197287,45,10
197335,46,10
197376,42,10
197416,35,-10
197457,30,-10
197497,30,-10
197537,31,-10
197581,38,-10
197625,42,10
197666,49,10
197707,51,10
197747,48,10
197787,42,10
197830,38,-10
197873,33,-10
197914,30,-10
197958,32,-10
197999,35,-10
198040,42,10
198080,49,10
